# script: ch04_initialisation_ablation.py
# seeds: 42, 7, 123, 2024, 5
# arms: random, sir, whitened, more starts, whitened+sir+starts
# n_restarts: 5
# max_iter: 150
part,seed,config,model,nonlinearity,noise,rho,n,p,d,arm,angle,delta_m,dcor2_u,restart_spread,seconds
grid,5,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,whitened+sir+starts,24.7866,0.41924,0.240308,0.186923,0.474
grid,5,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,random,37.6067,0.610237,0.15794,0.00064,0.081
grid,5,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,sir,37.4722,0.608376,0.157962,0.000109,0.089
grid,5,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,whitened,39.2378,0.632541,0.157841,0.012203,0.087
grid,5,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,more starts,37.6067,0.610237,0.15794,0.092188,0.437
grid,5,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,whitened+sir+starts,39.4829,0.635848,0.157904,0.012392,0.449
grid,5,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,random,89.9833,1.0,0.104117,0.096426,0.098
grid,5,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,sir,85.6657,0.99714,0.105605,0.0526,0.095
grid,5,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,whitened,86.5217,0.998158,0.106012,0.008986,0.107
grid,5,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,more starts,87.5097,0.999056,0.105942,0.098251,0.439
grid,5,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,whitened+sir+starts,86.5217,0.998158,0.106012,0.086831,0.469
grid,5,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,random,85.4998,0.996917,0.142416,0.00034,0.092
grid,5,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,sir,85.4998,0.996917,0.142416,0.001899,0.093
grid,5,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,whitened,85.3694,0.996736,0.142397,0.00278,0.089
grid,5,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,more starts,85.4998,0.996917,0.142416,0.002184,0.452
grid,5,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,whitened+sir+starts,85.4324,0.996824,0.142412,0.002795,0.437
grid,5,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,random,85.0706,0.996301,0.146859,0.002417,0.094
grid,5,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,sir,85.0706,0.996301,0.146859,0.00238,0.086
grid,5,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,whitened,85.1299,0.99639,0.14686,0.004419,0.091
grid,5,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,more starts,85.0706,0.996301,0.146859,0.002749,0.408
grid,5,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,whitened+sir+starts,85.1299,0.99639,0.14686,0.004419,0.399
grid,5,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,random,88.9584,0.999835,0.131392,0.003315,0.07
grid,5,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,sir,89.7969,0.999994,0.131632,0.003554,0.07
grid,5,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,whitened,82.754,0.992014,0.13272,0.003559,0.088
grid,5,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,more starts,82.8044,0.992124,0.132715,0.061166,0.416
grid,5,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,whitened+sir+starts,82.754,0.992014,0.13272,0.004013,0.429
grid,5,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,random,87.3314,0.998916,0.104411,0.014836,0.072
grid,5,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,sir,89.0553,0.999864,0.105323,0.015749,0.066
grid,5,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,whitened,86.9958,0.998626,0.104668,0.061955,0.087
grid,5,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,more starts,89.9999,1.0,0.105879,0.073637,0.436
grid,5,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,whitened+sir+starts,89.4195,0.999949,0.106038,0.063324,0.436
grid,5,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,random,83.5601,0.99369,0.142382,0.002073,0.09
grid,5,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,sir,83.6132,0.993794,0.142358,0.001954,0.107
grid,5,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,whitened,83.5006,0.993573,0.142386,0.000458,0.089
grid,5,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,more starts,84.0834,0.994673,0.142414,0.002105,0.464
grid,5,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,whitened+sir+starts,83.6201,0.993807,0.142407,0.004593,0.45
grid,5,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,random,86.0105,0.997577,0.146847,0.002334,0.093
grid,5,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,sir,85.7778,0.997286,0.146859,0.002345,0.089
grid,5,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,whitened,85.7123,0.997201,0.146827,0.003656,0.084
grid,5,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,more starts,85.6588,0.997131,0.146851,0.096158,0.452
grid,5,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,whitened+sir+starts,85.7414,0.997239,0.146857,0.003752,0.403
grid,5,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,random,88.5388,0.999675,0.132706,0.001938,0.119
grid,5,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,sir,88.5388,0.999675,0.132706,0.001955,0.096
grid,5,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,whitened,88.437,0.999628,0.132691,0.003471,0.09
grid,5,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,more starts,88.4894,0.999652,0.13273,0.083022,0.5
grid,5,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,whitened+sir+starts,88.437,0.999628,0.132691,0.003471,0.439
grid,5,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,random,7.6606,0.133304,0.334089,0.216615,0.08
grid,5,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,sir,7.6606,0.133304,0.334089,0.216615,0.076
grid,5,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,whitened,7.351,0.127947,0.334113,0.21455,0.095
grid,5,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,more starts,7.4353,0.129406,0.334113,0.216639,0.45
grid,5,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,whitened+sir+starts,7.351,0.127947,0.334113,0.250701,0.481
grid,5,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,random,13.5683,0.234605,0.225265,0.000119,0.103
grid,5,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,sir,14.1323,0.244161,0.22528,8.1e-05,0.099
grid,5,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,whitened,14.2752,0.24658,0.225288,0.000116,0.105
grid,5,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,more starts,14.1583,0.244602,0.225295,0.174006,0.548
grid,5,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,whitened+sir+starts,14.1089,0.243766,0.225289,0.166155,0.494
grid,5,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,random,24.5368,0.415278,0.134137,0.002121,0.089
grid,5,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,sir,24.8537,0.420303,0.134382,0.002366,0.081
grid,5,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,whitened,25.8122,0.435422,0.134107,0.002046,0.097
grid,5,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,more starts,25.2545,0.42664,0.13428,0.065551,0.43
grid,5,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,whitened+sir+starts,25.1616,0.425172,0.134388,0.066178,0.415
grid,5,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,random,69.3123,0.93552,0.128549,0.098966,0.079
grid,5,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,sir,69.3123,0.93552,0.128549,0.002742,0.075
grid,5,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,whitened,69.177,0.934683,0.128534,0.099109,0.075
grid,5,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,more starts,69.3146,0.935534,0.128559,0.098976,0.426
grid,5,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,whitened+sir+starts,85.7505,0.997251,0.128547,0.099122,0.419
grid,5,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,random,9.5588,0.166061,0.334092,0.000441,0.091
grid,5,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,sir,9.4533,0.164244,0.334107,0.000456,0.082
grid,5,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,whitened,9.7855,0.169959,0.334099,0.214529,0.088
grid,5,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,more starts,9.6542,0.167701,0.334102,0.214511,0.473
grid,5,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,whitened+sir+starts,9.6573,0.167754,0.334112,0.296779,0.48
grid,5,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,random,19.2738,0.330082,0.225283,0.000167,0.089
grid,5,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,sir,19.211,0.329048,0.225271,0.000711,0.083
grid,5,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,whitened,19.3868,0.331943,0.225263,0.001183,0.088
grid,5,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,more starts,19.319,0.330827,0.225295,0.173981,0.473
grid,5,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,whitened+sir+starts,19.6444,0.336181,0.225289,0.14428,0.485
grid,5,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,random,32.8477,0.542407,0.134375,0.001865,0.095
grid,5,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,sir,32.8477,0.542407,0.134375,0.001925,0.086
grid,5,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,whitened,32.9961,0.544582,0.13438,0.00188,0.099
grid,5,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,more starts,32.8477,0.542407,0.134375,0.035771,0.478
grid,5,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,whitened+sir+starts,32.7688,0.54125,0.134385,0.035985,0.436
grid,5,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,random,73.667,0.959643,0.128497,0.000392,0.093
grid,5,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,sir,73.3002,0.957824,0.128561,0.000457,0.087
grid,5,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,whitened,73.3162,0.957904,0.128543,8.3e-05,0.095
grid,5,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,more starts,73.4183,0.958414,0.128561,0.025004,0.461
grid,5,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,whitened+sir+starts,73.2155,0.957398,0.128545,0.00224,0.403
grid,5,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,random,9.7618,0.169552,0.747736,0.000166,0.093
grid,5,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,sir,9.7618,0.169552,0.747736,6.3e-05,0.08
grid,5,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,whitened,9.7631,0.169575,0.747731,0.000199,0.093
grid,5,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,more starts,9.7618,0.169552,0.747736,0.001496,0.473
grid,5,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,whitened+sir+starts,9.823,0.170606,0.747735,0.000202,0.467
grid,5,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,random,13.3294,0.230549,0.705716,0.000389,0.084
grid,5,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,sir,13.2576,0.22933,0.705712,0.000385,0.076
grid,5,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,whitened,13.4044,0.231823,0.705751,4.7e-05,0.098
grid,5,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,more starts,13.3831,0.231462,0.705745,0.000823,0.438
grid,5,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,whitened+sir+starts,13.4044,0.231823,0.705751,0.002129,0.438
grid,5,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,random,16.8906,0.290545,0.642114,0.000238,0.085
grid,5,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,sir,17.1049,0.294122,0.642142,0.000266,0.088
grid,5,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,whitened,17.1429,0.294756,0.642126,0.00652,0.083
grid,5,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,more starts,16.966,0.291803,0.642144,0.000552,0.489
grid,5,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,whitened+sir+starts,16.9324,0.291243,0.642147,0.006541,0.465
grid,5,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,random,23.627,0.40078,0.51551,4.3e-05,0.095
grid,5,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,sir,23.6137,0.400568,0.515531,6.4e-05,0.095
grid,5,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,whitened,23.4467,0.397896,0.515514,0.000229,0.086
grid,5,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,more starts,23.5548,0.399627,0.515521,0.001007,0.445
grid,5,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,whitened+sir+starts,23.6543,0.401217,0.515523,0.001504,0.434
grid,5,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,random,12.6458,0.218923,0.747728,7.9e-05,0.093
grid,5,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,sir,12.6298,0.218651,0.747722,0.000526,0.07
grid,5,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,whitened,12.6237,0.218547,0.747724,0.003386,0.078
grid,5,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,more starts,12.7397,0.220522,0.747737,0.00015,0.487
grid,5,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,whitened+sir+starts,12.6503,0.219001,0.747736,0.003398,0.451
grid,5,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,random,18.6094,0.319115,0.70575,0.000374,0.09
grid,5,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,sir,18.7003,0.320619,0.70575,0.000374,0.085
grid,5,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,whitened,18.6885,0.320422,0.70575,4.7e-05,0.092
grid,5,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,more starts,18.5695,0.318454,0.705753,0.003573,0.451
grid,5,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,whitened+sir+starts,18.5659,0.318394,0.705757,0.001666,0.453
grid,5,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,random,24.1472,0.409082,0.642139,0.005339,0.085
grid,5,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,sir,24.1472,0.409082,0.642139,0.005339,0.087
grid,5,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,whitened,24.1309,0.408823,0.642131,0.000137,0.087
grid,5,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,more starts,24.195,0.409843,0.642142,0.005341,0.474
grid,5,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,whitened+sir+starts,24.0492,0.40752,0.642141,0.000786,0.436
grid,5,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,random,32.167,0.532389,0.515515,0.001104,0.087
grid,5,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,sir,32.3925,0.535717,0.515507,0.001097,0.079
grid,5,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,whitened,32.3123,0.534534,0.515521,6.6e-05,0.097
grid,5,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,more starts,32.2388,0.533449,0.515526,0.002362,0.463
grid,5,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,whitened+sir+starts,32.3123,0.534534,0.515521,0.003828,0.45
grid,5,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,random,5.0516,0.088052,0.920525,0.000101,0.097
grid,5,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,sir,5.0516,0.088052,0.920525,0.000101,0.079
grid,5,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,whitened,5.0972,0.088845,0.920512,0.002046,0.081
grid,5,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,more starts,5.0627,0.088245,0.920528,0.016214,0.486
grid,5,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,whitened+sir+starts,5.0945,0.088799,0.920527,0.002061,0.452
grid,5,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,random,14.0285,0.242404,0.735793,0.00015,0.096
grid,5,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,sir,14.0876,0.243404,0.735776,0.000353,0.084
grid,5,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,whitened,14.0115,0.242117,0.73579,0.000174,0.093
grid,5,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,more starts,14.0244,0.242336,0.735795,0.002002,0.466
grid,5,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,whitened+sir+starts,14.1014,0.243638,0.735793,0.000831,0.455
grid,5,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,random,23.8115,0.403729,0.461773,3.9e-05,0.094
grid,5,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,sir,23.8115,0.403729,0.461773,0.000131,0.086
grid,5,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,whitened,23.7912,0.403404,0.461776,0.000139,0.091
grid,5,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,more starts,23.6404,0.400995,0.46178,0.000513,0.456
grid,5,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,whitened+sir+starts,23.7912,0.403404,0.461776,0.000219,0.44
grid,5,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,random,40.961,0.655545,0.245446,0.000379,0.084
grid,5,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,sir,41.1022,0.657404,0.245427,0.00036,0.08
grid,5,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,whitened,41.0539,0.656769,0.245434,0.000175,0.089
grid,5,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,more starts,40.943,0.655307,0.24545,0.000393,0.439
grid,5,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,whitened+sir+starts,40.9659,0.65561,0.245457,0.000198,0.444
grid,5,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,random,6.3948,0.111379,0.920525,0.000141,0.101
grid,5,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,sir,6.4317,0.112019,0.920524,0.000531,0.077
grid,5,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,whitened,6.1941,0.107897,0.920509,0.000261,0.095
grid,5,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,more starts,6.3976,0.111427,0.920527,0.004472,0.494
grid,5,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,whitened+sir+starts,6.3315,0.110281,0.920527,0.000946,0.455
grid,5,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,random,18.596,0.318892,0.735792,0.000225,0.097
grid,5,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,sir,18.596,0.318892,0.735792,0.000225,0.088
grid,5,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,whitened,18.6277,0.319418,0.735781,0.000405,0.092
grid,5,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,more starts,18.6047,0.319038,0.735794,0.010824,0.472
grid,5,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,whitened+sir+starts,18.6322,0.319493,0.735794,0.001321,0.464
grid,5,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,random,30.6581,0.509913,0.461778,8.5e-05,0.095
grid,5,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,sir,30.6298,0.509489,0.461781,8.9e-05,0.088
grid,5,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,whitened,30.4729,0.50713,0.461777,0.000397,0.088
grid,5,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,more starts,30.6581,0.509913,0.461778,0.000169,0.46
grid,5,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,whitened+sir+starts,30.5682,0.508563,0.461778,0.001438,0.424
grid,5,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,random,49.8838,0.76474,0.245447,0.000355,0.084
grid,5,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,sir,49.8838,0.76474,0.245447,0.000355,0.079
grid,5,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,whitened,49.7831,0.763606,0.245441,0.001591,0.084
grid,5,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,more starts,49.8838,0.76474,0.245447,0.002596,0.405
grid,5,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,whitened+sir+starts,49.7831,0.763606,0.245441,0.001591,0.404
sheng_yin_model,42,model_A,A,,0.0,,500,20,2,random,9.6106,0.194953,0.336057,0.00047,1.051
sheng_yin_model,42,model_A,A,,0.0,,500,20,2,sir,9.5282,0.196666,0.336153,0.003457,0.909
sheng_yin_model,42,model_A,A,,0.0,,500,20,2,whitened,9.4795,0.197703,0.334277,0.000805,1.025
sheng_yin_model,42,model_A,A,,0.0,,500,20,2,more starts,9.5289,0.195172,0.330482,0.074491,5.313
sheng_yin_model,42,model_A,A,,0.0,,500,20,2,whitened+sir+starts,28.1721,0.731119,0.457902,0.113771,5.264
sheng_yin_model,42,model_B,B,,0.0,,500,20,2,random,13.7153,0.24146,0.341257,7.2e-05,1.096
sheng_yin_model,42,model_B,B,,0.0,,500,20,2,sir,38.9802,0.936722,0.456767,0.165919,0.915
sheng_yin_model,42,model_B,B,,0.0,,500,20,2,whitened,14.102,0.247224,0.29171,0.000295,1.022
sheng_yin_model,42,model_B,B,,0.0,,500,20,2,more starts,13.6522,0.241328,0.353252,0.000491,5.17
sheng_yin_model,42,model_B,B,,0.0,,500,20,2,whitened+sir+starts,42.9806,0.952638,0.456769,0.160255,4.866
sheng_yin_model,42,model_C,C,,0.0,,500,20,1,random,8.6698,0.15074,0.291557,5e-05,0.532
sheng_yin_model,42,model_C,C,,0.0,,500,20,1,sir,8.6698,0.15074,0.291557,8.9e-05,0.424
sheng_yin_model,42,model_C,C,,0.0,,500,20,1,whitened,8.6891,0.151072,0.291554,0.000411,0.484
sheng_yin_model,42,model_C,C,,0.0,,500,20,1,more starts,8.6698,0.15074,0.291557,0.000941,2.458
sheng_yin_model,42,model_C,C,,0.0,,500,20,1,whitened+sir+starts,8.6983,0.151231,0.291557,0.003578,2.302
sheng_yin_model,7,model_A,A,,0.0,,500,20,2,random,9.6619,0.224418,0.291816,0.069263,1.012
sheng_yin_model,7,model_A,A,,0.0,,500,20,2,sir,9.7675,0.225157,0.288713,0.06797,0.929
sheng_yin_model,7,model_A,A,,0.0,,500,20,2,whitened,9.8585,0.228399,0.290501,0.080455,1.061
sheng_yin_model,7,model_A,A,,0.0,,500,20,2,more starts,9.7133,0.226225,0.309275,0.06978,5.424
sheng_yin_model,7,model_A,A,,0.0,,500,20,2,whitened+sir+starts,9.8458,0.228129,0.288324,0.08101,5.434
sheng_yin_model,7,model_B,B,,0.0,,500,20,2,random,12.9182,0.286026,0.343305,0.000319,1.047
sheng_yin_model,7,model_B,B,,0.0,,500,20,2,sir,12.7491,0.285802,0.25702,0.028388,0.849
sheng_yin_model,7,model_B,B,,0.0,,500,20,2,whitened,12.7042,0.289402,0.256633,0.000284,1.093
sheng_yin_model,7,model_B,B,,0.0,,500,20,2,more starts,12.5668,0.286437,0.266158,0.001857,5.162
sheng_yin_model,7,model_B,B,,0.0,,500,20,2,whitened+sir+starts,33.356,0.822827,0.427627,0.101858,4.86
sheng_yin_model,7,model_C,C,,0.0,,500,20,1,random,9.1166,0.158444,0.283555,0.000102,0.55
sheng_yin_model,7,model_C,C,,0.0,,500,20,1,sir,9.2754,0.16118,0.283541,0.000292,0.379
sheng_yin_model,7,model_C,C,,0.0,,500,20,1,whitened,9.124,0.158572,0.283558,0.000812,0.517
sheng_yin_model,7,model_C,C,,0.0,,500,20,1,more starts,9.1166,0.158444,0.283555,0.000177,2.601
sheng_yin_model,7,model_C,C,,0.0,,500,20,1,whitened+sir+starts,9.1646,0.159271,0.283559,0.001604,2.279
sheng_yin_model,123,model_A,A,,0.0,,500,20,2,random,9.1697,0.196621,0.320231,0.068298,1.016
sheng_yin_model,123,model_A,A,,0.0,,500,20,2,sir,9.2029,0.197087,0.32047,0.064265,0.96
sheng_yin_model,123,model_A,A,,0.0,,500,20,2,whitened,9.0119,0.19372,0.320101,0.074915,1.226
sheng_yin_model,123,model_A,A,,0.0,,500,20,2,more starts,9.2278,0.19746,0.303172,0.069965,5.492
sheng_yin_model,123,model_A,A,,0.0,,500,20,2,whitened+sir+starts,8.9643,0.192653,0.312295,0.077007,5.008
sheng_yin_model,123,model_B,B,,0.0,,500,20,2,random,11.6494,0.232219,0.338502,0.0001,1.028
sheng_yin_model,123,model_B,B,,0.0,,500,20,2,sir,11.6362,0.233003,0.275719,0.043598,0.903
sheng_yin_model,123,model_B,B,,0.0,,500,20,2,whitened,10.5804,0.193871,0.295217,0.000226,1.011
sheng_yin_model,123,model_B,B,,0.0,,500,20,2,more starts,11.5942,0.231802,0.32018,0.00127,4.934
sheng_yin_model,123,model_B,B,,0.0,,500,20,2,whitened+sir+starts,29.1006,0.780843,0.442222,0.043722,4.745
sheng_yin_model,123,model_C,C,,0.0,,500,20,1,random,7.7727,0.135244,0.278044,0.000418,0.538
sheng_yin_model,123,model_C,C,,0.0,,500,20,1,sir,7.7849,0.135454,0.278033,0.000407,0.444
sheng_yin_model,123,model_C,C,,0.0,,500,20,1,whitened,7.8679,0.13689,0.278039,4.7e-05,0.543
sheng_yin_model,123,model_C,C,,0.0,,500,20,1,more starts,7.7627,0.135071,0.278045,0.000419,2.808
sheng_yin_model,123,model_C,C,,0.0,,500,20,1,whitened+sir+starts,7.7472,0.134802,0.278041,0.000978,2.569
sheng_yin_model,2024,model_A,A,,0.0,,500,20,2,random,8.558,0.16011,0.310678,0.070227,1.002
sheng_yin_model,2024,model_A,A,,0.0,,500,20,2,sir,8.5285,0.161345,0.311717,0.06694,0.865
sheng_yin_model,2024,model_A,A,,0.0,,500,20,2,whitened,8.6129,0.161347,0.325427,0.070823,1.078
sheng_yin_model,2024,model_A,A,,0.0,,500,20,2,more starts,8.518,0.160353,0.305164,0.069655,5.382
sheng_yin_model,2024,model_A,A,,0.0,,500,20,2,whitened+sir+starts,8.573,0.160306,0.30814,0.074885,5.405
sheng_yin_model,2024,model_B,B,,0.0,,500,20,2,random,10.2577,0.189359,0.315854,0.000284,1.057
