# script: ch06_full_grid.py
# seeds: 0
maturity,d,cp,anchor,method,DM,p,mspe_anchor,mspe_method
4,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,0.27392704668063833,0.784140686023262,18.39852799523346,17.94469564487875
4,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,0.2520691080921148,0.8009876472969064,18.39852799523346,17.973641731007714
4,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,0.2807405315605834,0.7789094187060139,18.39852799523346,17.93279258165545
4,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,0.27180739467554443,0.7857701190870623,18.39852799523346,17.936982896439094
4,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,0.3138306882852799,0.7536496351510318,18.39852799523346,17.944047690932624
4,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,0.25208527512972656,0.8009751512587553,18.39852799523346,18.046624790079548
4,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,0.20159174783790787,0.8402358970549362,18.39852799523346,18.142843143007152
4,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,0.1584969311368313,0.8740652386969558,18.39852799523346,18.19606431055402
4,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-2.0237053978337443,0.04300047287115594,18.39852799523346,19.696661256608248
4,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-0.6579239150454368,0.5105870225890583,18.39852799523346,18.752779837676595
4,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.3304170718683,0.18338089280862846,18.39852799523346,19.22341612330067
4,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.2454726673588532,0.21295805647116506,18.39852799523346,19.504559147272545
4,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.13653342525719125,0.8913996024166786,18.39852799523346,18.59572178952684
4,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.17004491347303674,0.8649748151215579,18.39852799523346,18.70710665519069
4,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.5006529646932756,0.13344534452067913,18.39852799523346,20.239481233145742
4,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.1258370065074312,0.26023451699110867,18.39852799523346,31.97789534070175
4,2,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,0.1592213645462658,0.8734944721042721,18.39852799523346,18.30262712144094
4,2,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-0.17478260644235527,0.861250455998622,18.39852799523346,18.486088603857368
4,2,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,18.39852799523346,18.39852799523346
4,2,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-1.1902293137799342,0.23395627462648316,18.39852799523346,18.422080761401862
4,2,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.30983154077392683,0.7566890649753018,18.39852799523346,18.67132611166854
4,2,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.3298369773143059,0.7415231455934885,18.39852799523346,18.686169450316797
4,2,True,INPCA(k3)+lin(G&S),PCA+linear,-1.045024285296073,0.2960117455206812,18.39852799523346,19.112428003732926
4,2,True,INPCA(k3)+lin(G&S),PCA+poly,1.426749074351008,0.15365223481854295,18.39852799523346,17.29615996631096
4,2,True,INPCA(k3)+lin(G&S),PLS+linear,0.2757663370390131,0.7827275406410266,18.39852799523346,17.924350209527017
4,2,True,INPCA(k3)+lin(G&S),PLS+poly,0.2767045392871588,0.7820069860744046,18.39852799523346,17.922399836225978
4,2,True,INPCA(k3)+lin(G&S),SAVE+linear,-0.2663282278607818,0.789986435216955,18.39852799523346,18.665680620134914
4,2,True,INPCA(k3)+lin(G&S),SAVE+poly,0.35556491082714653,0.7221664255805722,18.39852799523346,18.055083788285085
4,2,True,INPCA(k3)+lin(G&S),SIR+linear,0.35634261234040737,0.7215840008980614,18.39852799523346,17.80177581323993
4,2,True,INPCA(k3)+lin(G&S),SIR+poly,0.12312706207654789,0.9020064818867981,18.39852799523346,18.21375639827278
4,3,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-0.02693437345892279,0.9785120774000526,26.768421956246833,26.797092028681078
4,3,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-0.4545496493712787,0.6494332652457446,26.768421956246833,27.390611223872874
4,3,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-1.0806527173365028,0.2798516230247823,26.768421956246833,28.21137923923617
4,3,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-1.021095436400055,0.3072092250423899,26.768421956246833,27.93232837759549
4,3,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-0.6824218395961089,0.49497224993391375,26.768421956246833,27.701117872853604
4,3,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-0.3467873498614114,0.7287510814264468,26.768421956246833,27.254578050124046
4,3,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.6076693567437694,0.5434067906744475,26.768421956246833,27.34686672475671
4,3,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,0.26926390921814713,0.7877266031085528,26.768421956246833,26.514674595166845
4,3,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.5736879251040348,0.11555961474819476,26.768421956246833,28.567497967331857
4,3,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.3128512922207467,0.18923306240029092,26.768421956246833,27.91946600706216
4,3,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.3610159737944447,0.1735086414811482,26.768421956246833,30.258934895740964
4,3,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.3625729872100456,0.17301712699218874,26.768421956246833,30.21089433666023
4,3,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-0.84192026412245,0.39983258673604816,26.768421956246833,28.085598120098354
4,3,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-0.7990806091665172,0.42424367255230355,26.768421956246833,28.386815325361233
4,3,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.4734022906665647,0.14064259299175497,26.768421956246833,30.583727714092294
4,3,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.092124679567055,0.2747783030779192,26.768421956246833,85.2571258252389
4,3,False,PCA+poly(LN-winner),INPCA(k2)+linear,-0.7990886259659877,0.4242390243534184,26.768421956246833,27.310966710498565
4,3,False,PCA+poly(LN-winner),INPCA(k2)+poly,-1.2078531561611712,0.2271037507318252,26.768421956246833,27.77080263705722
4,3,False,PCA+poly(LN-winner),INPCA(k3)+linear,-0.8333725714243418,0.4046346389213398,26.768421956246833,27.399973865248946
4,3,False,PCA+poly(LN-winner),INPCA(k3)+poly,-0.8516963081575316,0.3943826702176487,26.768421956246833,27.428750313117114
4,3,False,PCA+poly(LN-winner),INPCA(k4)+linear,-1.4713341714404773,0.14120076637589962,26.768421956246833,27.430255719265485
4,3,False,PCA+poly(LN-winner),INPCA(k4)+poly,-1.274631153634974,0.20243982530926363,26.768421956246833,27.517063162656207
4,3,False,PCA+poly(LN-winner),PCA+linear,-2.1645753550121194,0.03042022004087941,26.768421956246833,29.10161820236355
4,3,False,PCA+poly(LN-winner),PCA+poly,,,26.768421956246833,26.768421956246833
4,3,False,PCA+poly(LN-winner),PLS+linear,-0.7869938007155827,0.4312854951718186,26.768421956246833,28.100398562516464
4,3,False,PCA+poly(LN-winner),PLS+poly,-0.7968496947410654,0.42553832973696637,26.768421956246833,28.121324831318308
4,3,False,PCA+poly(LN-winner),SAVE+linear,-1.2359352277511768,0.2164826411696139,26.768421956246833,29.501908984217
4,3,False,PCA+poly(LN-winner),SAVE+poly,-1.067908512996856,0.2855617820673313,26.768421956246833,28.91256782408954
4,3,False,PCA+poly(LN-winner),SIR+linear,-0.5882479490726527,0.556365877417663,26.768421956246833,27.604191919866018
4,3,False,PCA+poly(LN-winner),SIR+poly,-0.7894669385007758,0.4298391458163413,26.768421956246833,27.985014612939423
4,3,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-0.1193473847693927,0.9050001441233617,17.509708763150908,17.633281639803897
4,3,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-1.0982824819635386,0.27208115895511886,17.509708763150908,18.87699485340617
4,3,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-1.0065209762869152,0.3141650264296476,17.509708763150908,18.565931909985164
4,3,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-0.9064569474784109,0.36469404249200754,17.509708763150908,18.409445984944607
4,3,True,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-1.3143453024194538,0.18873002844992248,17.509708763150908,19.49404624243306
4,3,True,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-1.1266029892235536,0.25991037472323364,17.509708763150908,19.701343235575703
4,3,True,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.8489029840652537,0.3959352782691292,17.509708763150908,18.03408834479519
4,3,True,PCA+poly(LN-winner),DcorSDR(seqY)+poly,0.22627199026501726,0.8209898820055432,17.509708763150908,17.308474103487402
4,3,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-2.0277255668039675,0.04258826476133004,17.509708763150908,19.63739366984973
4,3,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.5511943536698958,0.12085511487301615,17.509708763150908,18.74436883537123
4,3,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.3314818359700606,0.18303051780765345,17.509708763150908,19.783894536010138
4,3,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.235508803009716,0.21664120228371608,17.509708763150908,20.284937489442104
4,3,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.174465447771044,0.24020864381877916,17.509708763150908,19.201617842994825
4,3,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.1033046669596598,0.2698948805928354,17.509708763150908,19.433966093712545
4,3,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.5808609508365752,0.11390983453459391,17.509708763150908,19.740866894004753
4,3,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.1058916423175358,0.2687734226820093,17.509708763150908,41.86822496856218
4,3,True,PCA+poly(LN-winner),INPCA(k2)+linear,-1.5030518100780297,0.13282568419720509,17.509708763150908,18.440510678038663
4,3,True,PCA+poly(LN-winner),INPCA(k2)+poly,-1.7054872266400218,0.08810359255590727,17.509708763150908,18.734616926666753
4,3,True,PCA+poly(LN-winner),INPCA(k3)+linear,-1.245250702859988,0.21303961029677465,17.509708763150908,18.43206808806941
4,3,True,PCA+poly(LN-winner),INPCA(k3)+poly,-1.2611184912029616,0.20726615939142956,17.509708763150908,18.462958019064953
4,3,True,PCA+poly(LN-winner),INPCA(k4)+linear,-1.8810546874744323,0.05996448002866783,17.509708763150908,18.457861670057266
4,3,True,PCA+poly(LN-winner),INPCA(k4)+poly,-1.9488434291480252,0.051314125577949454,17.509708763150908,18.473833925714516
4,3,True,PCA+poly(LN-winner),PCA+linear,-2.065395904617202,0.03888555576220831,17.509708763150908,19.20212305586827
4,3,True,PCA+poly(LN-winner),PCA+poly,,,17.509708763150908,17.509708763150908
4,3,True,PCA+poly(LN-winner),PLS+linear,-0.3585857087141741,0.7199050395239417,17.509708763150908,17.948795588404035
4,3,True,PCA+poly(LN-winner),PLS+poly,-0.3548592775241782,0.7226950173940991,17.509708763150908,17.944940460678776
4,3,True,PCA+poly(LN-winner),SAVE+linear,-0.9765899362488697,0.32877220334716073,17.509708763150908,18.74759548337985
4,3,True,PCA+poly(LN-winner),SAVE+poly,-0.5503205626207084,0.5820995230000523,17.509708763150908,18.093424116644545
4,3,True,PCA+poly(LN-winner),SIR+linear,-0.38345550700206865,0.7013820539304394,17.509708763150908,17.87690940725847
4,3,True,PCA+poly(LN-winner),SIR+poly,-1.036796974812376,0.2998304857297751,17.509708763150908,18.489319380019808
4,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,0.5111573346861752,0.6092408913326273,27.399973865248946,26.797092028681078
4,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,0.006328530160018665,0.9949505971977795,27.399973865248946,27.390611223872874
4,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,-0.6289940665648555,0.529352940709725,27.399973865248946,28.21137923923617
4,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,-0.47175953505826085,0.6370984369028476,27.399973865248946,27.93232837759549
4,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,-0.2216508986057252,0.8245856565016303,27.399973865248946,27.701117872853604
4,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,0.10153477492812335,0.9191259537879402,27.399973865248946,27.254578050124046
4,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,0.05696839799216126,0.9545703689914673,27.399973865248946,27.34686672475671
4,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,0.7542274630212976,0.4507126496599161,27.399973865248946,26.514674595166845
4,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-1.6535044536343564,0.0982282404600725,27.399973865248946,28.567497967331857
4,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-0.85380127554115,0.3932151076289554,27.399973865248946,27.91946600706216
4,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.4900121349134712,0.1362210452462551,27.399973865248946,30.258934895740964
4,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.4928604678315243,0.13547371506154904,27.399973865248946,30.21089433666023
4,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.45074677387291834,0.6521720668586228,27.399973865248946,28.085598120098354
4,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.49526745681235956,0.6204113394274737,27.399973865248946,28.386815325361233
4,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.5764584870321934,0.11492017860644443,27.399973865248946,30.583727714092294
4,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.089105478372619,0.2761073743216498,27.399973865248946,85.2571258252389
4,3,False,INPCA(k3)+lin(G&S),INPCA(k2)+linear,0.23616971172454906,0.8133009813333216,27.399973865248946,27.310966710498565
4,3,False,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-1.0804759857019206,0.27993027489292865,27.399973865248946,27.77080263705722
4,3,False,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,27.399973865248946,27.399973865248946
4,3,False,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-0.9755464211392377,0.32928928681431735,27.399973865248946,27.428750313117114
4,3,False,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.059096508034499284,0.9528752399675262,27.399973865248946,27.430255719265485
4,3,False,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.17104583900097214,0.8641877223487715,27.399973865248946,27.517063162656207
4,3,False,INPCA(k3)+lin(G&S),PCA+linear,-2.6123973034003867,0.008990970019560507,27.399973865248946,29.10161820236355
4,3,False,INPCA(k3)+lin(G&S),PCA+poly,0.8333725714243418,0.4046346389213398,27.399973865248946,26.768421956246833
4,3,False,INPCA(k3)+lin(G&S),PLS+linear,-0.4352080035003221,0.6634114537141396,27.399973865248946,28.100398562516464
4,3,False,INPCA(k3)+lin(G&S),PLS+poly,-0.4482190181156419,0.6539951386113745,27.399973865248946,28.121324831318308
4,3,False,INPCA(k3)+lin(G&S),SAVE+linear,-1.2681168065234283,0.20475624053897334,27.399973865248946,29.501908984217
4,3,False,INPCA(k3)+lin(G&S),SAVE+poly,-0.9839800767590877,0.3251253089334445,27.399973865248946,28.91256782408954
4,3,False,INPCA(k3)+lin(G&S),SIR+linear,-0.14503766173209284,0.8846811363997726,27.399973865248946,27.604191919866018
4,3,False,INPCA(k3)+lin(G&S),SIR+poly,-0.40647222177331005,0.6843956633171964,27.399973865248946,27.985014612939423
4,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,0.4955146453460152,0.6202368866937029,18.43206808806941,17.633281639803897
4,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,-0.2850594026281362,0.7755986321948769,18.43206808806941,18.87699485340617
4,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,-0.09648228115204337,0.9231375458611448,18.43206808806941,18.565931909985164
4,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,0.016249723932706368,0.9870351667276229,18.43206808806941,18.409445984944607
4,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,-0.7781506278659609,0.4364802190987309,18.43206808806941,19.49404624243306
4,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,-0.7523282301909777,0.45185369505605877,18.43206808806941,19.701343235575703
4,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,0.36325550604442014,0.716414027448351,18.43206808806941,18.03408834479519
4,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,0.7704694370321579,0.4410214778942936,18.43206808806941,17.308474103487402
4,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-1.9501093473486717,0.05116308738649833,18.43206808806941,19.63739366984973
4,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-0.5705537475749358,0.5683021788466003,18.43206808806941,18.74436883537123
4,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.1537164647303284,0.2486164314493835,18.43206808806941,19.783894536010138
4,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.1002024330731284,0.2712439307414065,18.43206808806941,20.284937489442104
4,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.6062090511913977,0.5443759431643489,18.43206808806941,19.201617842994825
4,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.6225165394333055,0.5336022716982101,18.43206808806941,19.433966093712545
4,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.3479361417997882,0.17767892241016603,18.43206808806941,19.740866894004753
4,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.0915910685662245,0.27501288361055676,18.43206808806941,41.86822496856218
4,3,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,-0.03108537928394739,0.9752014496767989,18.43206808806941,18.440510678038663
4,3,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-1.244255657691978,0.2134054852295335,18.43206808806941,18.734616926666753
4,3,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,18.43206808806941,18.43206808806941
4,3,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-1.3286676756463716,0.18395763379855445,18.43206808806941,18.462958019064953
4,3,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.062315613019053584,0.9503114952496521,18.43206808806941,18.457861670057266
4,3,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.09974311741911325,0.9205482684529291,18.43206808806941,18.473833925714516
4,3,True,INPCA(k3)+lin(G&S),PCA+linear,-2.588795866815383,0.00963121696909841,18.43206808806941,19.20212305586827
4,3,True,INPCA(k3)+lin(G&S),PCA+poly,1.245250702859988,0.21303961029677465,18.43206808806941,17.509708763150908
4,3,True,INPCA(k3)+lin(G&S),PLS+linear,0.278778677629422,0.7804146787813113,18.43206808806941,17.948795588404035
4,3,True,INPCA(k3)+lin(G&S),PLS+poly,0.280585417427332,0.7790284021055061,18.43206808806941,17.944940460678776
4,3,True,INPCA(k3)+lin(G&S),SAVE+linear,-0.31286776175401565,0.7543811312309407,18.43206808806941,18.74759548337985
4,3,True,INPCA(k3)+lin(G&S),SAVE+poly,0.35023819193392675,0.7261599466536997,18.43206808806941,18.093424116644545
4,3,True,INPCA(k3)+lin(G&S),SIR+linear,0.39820359719776194,0.6904801145776414,18.43206808806941,17.87690940725847
4,3,True,INPCA(k3)+lin(G&S),SIR+poly,-0.04831518377782844,0.9614650537810565,18.43206808806941,18.489319380019808
4,4,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-0.5741476841140026,0.5658678678815734,26.95987112819172,27.7475572766549
4,4,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-0.25899399483361457,0.7956398738840633,26.95987112819172,27.316540103198278
4,4,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.10526584622278441,0.9161648631353292,26.95987112819172,27.067077333218776
4,4,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,0.44260483520257304,0.6580515868043326,26.95987112819172,26.487947394463845
4,4,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.678836761547769,0.09318386191997163,26.95987112819172,29.04596310369097
4,4,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.3722618625375025,0.16998193343781187,26.95987112819172,28.3793907867556
4,4,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-0.4350803859080492,0.6635040798775154,26.95987112819172,27.40993637829868
4,4,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-0.5182088920407804,0.6043125313867201,26.95987112819172,27.52342622845613
4,4,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-0.7845243684882836,0.43273248893483585,26.95987112819172,28.096670460976046
4,4,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-0.7525900611549141,0.45169629190064353,26.95987112819172,28.39666539270706
