# script: ch04_fair_comparison.py
# seeds: 42, 7, 123, 2024, 5
# arms: sy-full, sy-seed, sy-rand1, sy-rand5, sy-rand500, pp-rand1, pp-default, pp-probe500, adam-dcor2, sqp-dcor2
# replicates: 20 at (100, 6), 8 at (500, 20)
# n_perturb: 500
# n_probes: 500
# n_restarts: 5
# max_iter: 150
# sqp_max_iter: 1000
# sqp_tol: 0.0001
part,seed,model,nonlinearity,noise,n,p,d,arm,seconds,nfev,delta_m,dcor2_u_sum,dcor2_u_mean,dcov_v,angle
sy_small,19,B(1),,0.0,100,6,2,pp-probe500,0.092,-1,0.224942,0.525656,0.262828,0.53213,10.3237
sy_small,19,B(1),,0.0,100,6,2,adam-dcor2,0.119,-1,0.522189,0.533015,0.266508,0.536494,19.6979
sy_small,19,B(1),,0.0,100,6,2,sqp-dcor2,0.243,2150,0.445715,0.545669,0.272834,0.534698,17.6744
sy_small,0,B(3),,0.0,100,6,2,sy-full,0.084,520,0.00038,0.342596,0.171298,0.414575,0.0132
sy_small,0,B(3),,0.0,100,6,2,sy-seed,0.035,369,0.001749,0.403831,0.201915,0.411215,0.0744
sy_small,0,B(3),,0.0,100,6,2,sy-rand1,0.053,618,0.000166,0.391429,0.195714,0.413264,0.0077
sy_small,0,B(3),,0.0,100,6,2,sy-rand5,0.2,618,0.000166,0.391429,0.195714,0.413264,0.0077
sy_small,0,B(3),,0.0,100,6,2,sy-rand500,0.084,518,0.0009,0.398776,0.199388,0.409866,0.0392
sy_small,0,B(3),,0.0,100,6,2,pp-rand1,0.02,-1,0.213136,0.371303,0.185652,0.392462,10.2265
sy_small,0,B(3),,0.0,100,6,2,pp-default,0.08,-1,0.209587,0.429685,0.214843,0.410171,10.0269
sy_small,0,B(3),,0.0,100,6,2,pp-probe500,0.109,-1,0.213136,0.371303,0.185652,0.392462,10.2265
sy_small,0,B(3),,0.0,100,6,2,adam-dcor2,0.119,-1,0.11523,0.407526,0.203763,0.410366,4.4859
sy_small,0,B(3),,0.0,100,6,2,sqp-dcor2,0.187,1628,0.214048,0.408279,0.20414,0.400514,9.362
sy_small,1,B(3),,0.0,100,6,2,sy-full,0.06,225,0.179773,0.315769,0.157884,0.427333,9.2614
sy_small,1,B(3),,0.0,100,6,2,sy-seed,0.026,293,0.161455,0.391742,0.195871,0.416889,8.5701
sy_small,1,B(3),,0.0,100,6,2,sy-rand1,0.028,319,0.18091,0.340133,0.170067,0.428606,9.3007
sy_small,1,B(3),,0.0,100,6,2,sy-rand5,0.157,313,0.165972,0.384011,0.192005,0.416738,8.797
sy_small,1,B(3),,0.0,100,6,2,sy-rand500,0.069,353,0.166196,0.31674,0.15837,0.425423,8.5653
sy_small,1,B(3),,0.0,100,6,2,pp-rand1,0.013,-1,0.460936,0.324287,0.162143,0.416937,15.5023
sy_small,1,B(3),,0.0,100,6,2,pp-default,0.054,-1,0.441226,0.354831,0.177415,0.419427,14.8414
sy_small,1,B(3),,0.0,100,6,2,pp-probe500,0.092,-1,0.430624,0.389719,0.19486,0.428502,14.4463
sy_small,1,B(3),,0.0,100,6,2,adam-dcor2,0.121,-1,0.374737,0.402508,0.201254,0.415621,17.025
sy_small,1,B(3),,0.0,100,6,2,sqp-dcor2,0.203,1720,0.379774,0.402517,0.201258,0.415377,17.3189
sy_small,2,B(3),,0.0,100,6,2,sy-full,0.059,187,0.251937,0.355531,0.177765,0.43468,7.534
sy_small,2,B(3),,0.0,100,6,2,sy-seed,0.022,237,0.257608,0.426224,0.213112,0.44595,7.7318
sy_small,2,B(3),,0.0,100,6,2,sy-rand1,0.024,259,0.946051,0.35511,0.177555,0.425033,36.9778
sy_small,2,B(3),,0.0,100,6,2,sy-rand5,0.152,341,0.25128,0.391828,0.195914,0.433766,7.5721
sy_small,2,B(3),,0.0,100,6,2,sy-rand500,0.055,165,0.946225,0.370546,0.185273,0.440572,37.0547
sy_small,2,B(3),,0.0,100,6,2,pp-rand1,0.014,-1,0.185377,0.461671,0.230835,0.45534,9.2752
sy_small,2,B(3),,0.0,100,6,2,pp-default,0.069,-1,0.18749,0.444493,0.222247,0.447387,9.1504
sy_small,2,B(3),,0.0,100,6,2,pp-probe500,0.095,-1,0.1872,0.430789,0.215395,0.443243,9.1071
sy_small,2,B(3),,0.0,100,6,2,adam-dcor2,0.108,-1,0.222008,0.424815,0.212407,0.442233,6.4575
sy_small,2,B(3),,0.0,100,6,2,sqp-dcor2,0.15,1330,0.190692,0.432246,0.216123,0.444962,7.2644
sy_small,3,B(3),,0.0,100,6,2,sy-full,0.065,256,0.18347,0.42394,0.21197,0.46988,5.4934
sy_small,3,B(3),,0.0,100,6,2,sy-seed,0.024,262,0.181365,0.427273,0.213636,0.473212,5.3796
sy_small,3,B(3),,0.0,100,6,2,sy-rand1,0.035,404,0.180187,0.432842,0.216421,0.474909,5.361
sy_small,3,B(3),,0.0,100,6,2,sy-rand5,0.129,319,0.179614,0.45556,0.22778,0.473526,5.314
sy_small,3,B(3),,0.0,100,6,2,sy-rand500,0.073,345,0.183009,0.429064,0.214532,0.457346,5.4547
sy_small,3,B(3),,0.0,100,6,2,pp-rand1,0.015,-1,0.320211,0.445745,0.222873,0.472896,12.563
sy_small,3,B(3),,0.0,100,6,2,pp-default,0.058,-1,0.300199,0.444848,0.222424,0.474258,11.0868
sy_small,3,B(3),,0.0,100,6,2,pp-probe500,0.097,-1,0.3027,0.447812,0.223906,0.473559,11.3452
sy_small,3,B(3),,0.0,100,6,2,adam-dcor2,0.123,-1,0.514157,0.481965,0.240983,0.454884,17.2966
sy_small,3,B(3),,0.0,100,6,2,sqp-dcor2,0.168,1422,0.519742,0.461322,0.230661,0.464724,17.2964
sy_small,4,B(3),,0.0,100,6,2,sy-full,0.063,199,0.261446,0.386461,0.193231,0.41098,8.1063
sy_small,4,B(3),,0.0,100,6,2,sy-seed,0.023,257,0.260535,0.383864,0.191932,0.411385,8.2206
sy_small,4,B(3),,0.0,100,6,2,sy-rand1,0.035,389,0.266706,0.370279,0.185139,0.410077,8.4978
sy_small,4,B(3),,0.0,100,6,2,sy-rand5,0.155,234,0.261671,0.376642,0.188321,0.410301,8.2643
sy_small,4,B(3),,0.0,100,6,2,sy-rand500,0.061,217,0.258329,0.344992,0.172496,0.410768,8.0972
sy_small,4,B(3),,0.0,100,6,2,pp-rand1,0.014,-1,0.197158,0.377662,0.188831,0.410948,6.0996
sy_small,4,B(3),,0.0,100,6,2,pp-default,0.061,-1,0.198006,0.377185,0.188593,0.410631,6.1703
sy_small,4,B(3),,0.0,100,6,2,pp-probe500,0.106,-1,0.197325,0.394719,0.197359,0.414082,6.1588
sy_small,4,B(3),,0.0,100,6,2,adam-dcor2,0.109,-1,0.269986,0.394428,0.197214,0.402213,12.9672
sy_small,4,B(3),,0.0,100,6,2,sqp-dcor2,0.137,1172,0.251076,0.383455,0.191728,0.407709,7.2914
sy_small,5,B(3),,0.0,100,6,2,sy-full,0.067,276,0.112296,0.29396,0.14698,0.412109,4.617
sy_small,5,B(3),,0.0,100,6,2,sy-seed,0.016,178,0.135234,0.352726,0.176363,0.407679,5.6678
sy_small,5,B(3),,0.0,100,6,2,sy-rand1,0.023,233,0.130637,0.282555,0.141278,0.413652,5.4954
sy_small,5,B(3),,0.0,100,6,2,sy-rand5,0.125,222,0.7915,0.34248,0.17124,0.413345,28.7833
sy_small,5,B(3),,0.0,100,6,2,sy-rand500,0.065,244,0.786335,0.335865,0.167932,0.408877,28.6291
sy_small,5,B(3),,0.0,100,6,2,pp-rand1,0.014,-1,0.779134,0.343113,0.171557,0.400687,26.1715
sy_small,5,B(3),,0.0,100,6,2,pp-default,0.058,-1,0.207905,0.35701,0.178505,0.402222,10.274
sy_small,5,B(3),,0.0,100,6,2,pp-probe500,0.101,-1,0.166057,0.357475,0.178738,0.40199,9.1343
sy_small,5,B(3),,0.0,100,6,2,adam-dcor2,0.13,-1,0.17245,0.360265,0.180133,0.40619,4.9821
sy_small,5,B(3),,0.0,100,6,2,sqp-dcor2,0.172,1481,0.171048,0.360557,0.180278,0.405696,4.9302
sy_small,6,B(3),,0.0,100,6,2,sy-full,0.091,561,3.5e-05,0.370609,0.185305,0.401174,0.0017
sy_small,6,B(3),,0.0,100,6,2,sy-seed,0.051,533,0.000124,0.382441,0.191221,0.403251,0.0049
sy_small,6,B(3),,0.0,100,6,2,sy-rand1,0.044,490,3.8e-05,0.37113,0.185565,0.401339,0.0018
sy_small,6,B(3),,0.0,100,6,2,sy-rand5,0.254,682,1.3e-05,0.356101,0.17805,0.401429,0.0006
sy_small,6,B(3),,0.0,100,6,2,sy-rand500,0.083,412,0.000657,0.397559,0.19878,0.411788,0.0221
sy_small,6,B(3),,0.0,100,6,2,pp-rand1,0.014,-1,0.711105,0.43539,0.217695,0.416459,26.836
sy_small,6,B(3),,0.0,100,6,2,pp-default,0.07,-1,0.158716,0.393932,0.196966,0.398738,4.5856
sy_small,6,B(3),,0.0,100,6,2,pp-probe500,0.107,-1,0.160889,0.485876,0.242938,0.419339,4.6358
sy_small,6,B(3),,0.0,100,6,2,adam-dcor2,0.115,-1,0.167275,0.410562,0.205281,0.407062,5.7644
sy_small,6,B(3),,0.0,100,6,2,sqp-dcor2,0.25,2181,0.145396,0.403868,0.201934,0.411819,5.0398
sy_small,7,B(3),,0.0,100,6,2,sy-full,0.064,234,0.082597,0.521837,0.260918,0.58135,2.8334
sy_small,7,B(3),,0.0,100,6,2,sy-seed,0.026,269,0.088963,0.526476,0.263238,0.55705,3.0963
sy_small,7,B(3),,0.0,100,6,2,sy-rand1,0.023,251,0.085345,0.54281,0.271405,0.573925,2.9201
sy_small,7,B(3),,0.0,100,6,2,sy-rand5,0.14,249,0.081629,0.524038,0.262019,0.557292,2.7738
sy_small,7,B(3),,0.0,100,6,2,sy-rand500,0.07,317,0.079644,0.516962,0.258481,0.575661,2.6734
sy_small,7,B(3),,0.0,100,6,2,pp-rand1,0.015,-1,0.129682,0.548611,0.274306,0.57532,3.8249
sy_small,7,B(3),,0.0,100,6,2,pp-default,0.075,-1,0.126786,0.548618,0.274309,0.575468,3.6781
sy_small,7,B(3),,0.0,100,6,2,pp-probe500,0.124,-1,0.129577,0.57192,0.28596,0.583018,3.7264
sy_small,7,B(3),,0.0,100,6,2,adam-dcor2,0.122,-1,0.285726,0.54656,0.27328,0.561045,11.5626
sy_small,7,B(3),,0.0,100,6,2,sqp-dcor2,0.148,1239,0.334155,0.528642,0.264321,0.568702,13.3833
sy_small,8,B(3),,0.0,100,6,2,sy-full,0.054,140,0.364412,0.446173,0.223086,0.480223,12.9593
sy_small,8,B(3),,0.0,100,6,2,sy-seed,0.022,240,0.369073,0.386228,0.193114,0.482473,13.1585
sy_small,8,B(3),,0.0,100,6,2,sy-rand1,0.045,475,0.380272,0.414322,0.207161,0.482696,13.3799
sy_small,8,B(3),,0.0,100,6,2,sy-rand5,0.153,273,0.370494,0.450554,0.225277,0.479711,13.0779
sy_small,8,B(3),,0.0,100,6,2,sy-rand500,0.067,274,0.369429,0.384987,0.192493,0.482889,13.2094
sy_small,8,B(3),,0.0,100,6,2,pp-rand1,0.013,-1,0.330364,0.460613,0.230307,0.490351,11.2717
sy_small,8,B(3),,0.0,100,6,2,pp-default,0.06,-1,0.328625,0.436745,0.218372,0.483215,11.1589
sy_small,8,B(3),,0.0,100,6,2,pp-probe500,0.096,-1,0.325508,0.425933,0.212967,0.480091,11.0756
sy_small,8,B(3),,0.0,100,6,2,adam-dcor2,0.116,-1,0.473082,0.432547,0.216274,0.476944,15.6859
sy_small,8,B(3),,0.0,100,6,2,sqp-dcor2,0.178,1511,0.429716,0.451143,0.225571,0.479564,13.6288
sy_small,9,B(3),,0.0,100,6,2,sy-full,0.068,294,0.594994,0.367635,0.183818,0.381934,19.0103
sy_small,9,B(3),,0.0,100,6,2,sy-seed,0.027,295,0.588648,0.440536,0.220268,0.372216,19.0084
sy_small,9,B(3),,0.0,100,6,2,sy-rand1,0.032,342,0.592693,0.436982,0.218491,0.371749,18.8565
sy_small,9,B(3),,0.0,100,6,2,sy-rand5,0.167,259,0.59263,0.395948,0.197974,0.378072,18.7624
sy_small,9,B(3),,0.0,100,6,2,sy-rand500,0.08,475,0.587985,0.354899,0.177449,0.38324,18.5617
sy_small,9,B(3),,0.0,100,6,2,pp-rand1,0.012,-1,0.615373,0.4647,0.23235,0.386429,20.1655
sy_small,9,B(3),,0.0,100,6,2,pp-default,0.069,-1,0.61577,0.371385,0.185692,0.370107,20.1297
sy_small,9,B(3),,0.0,100,6,2,pp-probe500,0.113,-1,0.613546,0.413151,0.206575,0.37529,20.0804
sy_small,9,B(3),,0.0,100,6,2,adam-dcor2,0.121,-1,0.502838,0.43154,0.21577,0.372697,15.8746
sy_small,9,B(3),,0.0,100,6,2,sqp-dcor2,0.141,1306,0.574416,0.433112,0.216556,0.374115,18.0782
sy_small,10,B(3),,0.0,100,6,2,sy-full,0.063,267,0.044251,0.394847,0.197423,0.413346,1.3433
sy_small,10,B(3),,0.0,100,6,2,sy-seed,0.024,269,0.045296,0.320148,0.160074,0.412865,1.3527
sy_small,10,B(3),,0.0,100,6,2,sy-rand1,0.034,397,0.047312,0.433578,0.216789,0.411695,1.4481
sy_small,10,B(3),,0.0,100,6,2,sy-rand5,0.147,263,0.04848,0.357257,0.178628,0.414434,1.4865
sy_small,10,B(3),,0.0,100,6,2,sy-rand500,0.07,292,0.047689,0.427562,0.213781,0.412018,1.5096
sy_small,10,B(3),,0.0,100,6,2,pp-rand1,0.013,-1,0.255981,0.429028,0.214514,0.396769,9.9275
sy_small,10,B(3),,0.0,100,6,2,pp-default,0.076,-1,0.258079,0.426385,0.213193,0.405958,9.8475
sy_small,10,B(3),,0.0,100,6,2,pp-probe500,0.11,-1,0.24946,0.413091,0.206545,0.395193,9.6223
sy_small,10,B(3),,0.0,100,6,2,adam-dcor2,0.129,-1,0.112919,0.4463,0.22315,0.408629,3.265
sy_small,10,B(3),,0.0,100,6,2,sqp-dcor2,0.209,1805,0.066971,0.455766,0.227883,0.40839,1.9229
sy_small,11,B(3),,0.0,100,6,2,sy-full,0.063,226,0.043644,0.481233,0.240617,0.456291,1.4658
sy_small,11,B(3),,0.0,100,6,2,sy-seed,0.03,315,0.051143,0.500518,0.250259,0.46201,1.6823
sy_small,11,B(3),,0.0,100,6,2,sy-rand1,0.025,262,0.048964,0.493889,0.246944,0.462539,1.6325
sy_small,11,B(3),,0.0,100,6,2,sy-rand5,0.17,505,0.050133,0.498747,0.249373,0.454391,1.6462
sy_small,11,B(3),,0.0,100,6,2,sy-rand500,0.067,265,0.046441,0.504332,0.252166,0.461337,1.5251
sy_small,11,B(3),,0.0,100,6,2,pp-rand1,0.012,-1,0.251364,0.493231,0.246616,0.458843,10.9877
sy_small,11,B(3),,0.0,100,6,2,pp-default,0.071,-1,0.250382,0.493388,0.246694,0.459436,10.7188
sy_small,11,B(3),,0.0,100,6,2,pp-probe500,0.098,-1,0.252606,0.527993,0.263996,0.463075,10.7935
sy_small,11,B(3),,0.0,100,6,2,adam-dcor2,0.119,-1,0.176352,0.51351,0.256755,0.454293,5.4846
sy_small,11,B(3),,0.0,100,6,2,sqp-dcor2,0.138,1182,0.146193,0.514289,0.257145,0.456301,4.6547
sy_small,12,B(3),,0.0,100,6,2,sy-full,0.059,139,0.323299,0.501366,0.250683,0.578548,14.3765
sy_small,12,B(3),,0.0,100,6,2,sy-seed,0.026,262,0.322531,0.495749,0.247875,0.579446,14.3918
sy_small,12,B(3),,0.0,100,6,2,sy-rand1,0.019,209,0.324066,0.435065,0.217532,0.553188,14.3971
sy_small,12,B(3),,0.0,100,6,2,sy-rand5,0.16,385,0.327986,0.480529,0.240264,0.569149,14.4787
sy_small,12,B(3),,0.0,100,6,2,sy-rand500,0.06,210,0.32826,0.50236,0.25118,0.57926,14.5648
sy_small,12,B(3),,0.0,100,6,2,pp-rand1,0.015,-1,0.199946,0.516346,0.258173,0.576445,5.8296
sy_small,12,B(3),,0.0,100,6,2,pp-default,0.089,-1,0.196152,0.645786,0.322893,0.635413,5.675
sy_small,12,B(3),,0.0,100,6,2,pp-probe500,0.12,-1,0.196238,0.512989,0.256494,0.57341,5.6779
sy_small,12,B(3),,0.0,100,6,2,adam-dcor2,0.127,-1,0.320023,0.505609,0.252805,0.578457,14.1481
sy_small,12,B(3),,0.0,100,6,2,sqp-dcor2,0.14,1235,0.279888,0.50854,0.25427,0.579261,10.6278
sy_small,13,B(3),,0.0,100,6,2,sy-full,0.064,209,0.282415,0.343096,0.171548,0.411705,9.1556
sy_small,13,B(3),,0.0,100,6,2,sy-seed,0.033,341,0.28192,0.399433,0.199717,0.415186,8.8687
sy_small,13,B(3),,0.0,100,6,2,sy-rand1,0.062,693,0.287487,0.376699,0.188349,0.410795,9.2233
sy_small,13,B(3),,0.0,100,6,2,sy-rand5,0.158,343,0.2829,0.340349,0.170175,0.411357,9.1104
sy_small,13,B(3),,0.0,100,6,2,sy-rand500,0.067,255,0.278937,0.402787,0.201393,0.414091,8.9974
sy_small,13,B(3),,0.0,100,6,2,pp-rand1,0.017,-1,0.243935,0.408143,0.204071,0.409431,7.2722
sy_small,13,B(3),,0.0,100,6,2,pp-default,0.074,-1,0.234482,0.410122,0.205061,0.411743,6.9549
sy_small,13,B(3),,0.0,100,6,2,pp-probe500,0.112,-1,0.240364,0.408743,0.204372,0.409077,7.1718
sy_small,13,B(3),,0.0,100,6,2,adam-dcor2,0.123,-1,0.23732,0.414076,0.207038,0.408702,7.162
sy_small,13,B(3),,0.0,100,6,2,sqp-dcor2,0.17,1393,0.25268,0.412641,0.20632,0.409523,7.6985
sy_small,14,B(3),,0.0,100,6,2,sy-full,0.062,226,0.315457,0.317263,0.158631,0.441247,9.9037
sy_small,14,B(3),,0.0,100,6,2,sy-seed,0.023,248,0.31249,0.320076,0.160038,0.441794,9.7783
sy_small,14,B(3),,0.0,100,6,2,sy-rand1,0.031,339,0.311403,0.313113,0.156556,0.440903,9.7736
sy_small,14,B(3),,0.0,100,6,2,sy-rand5,0.138,230,0.314335,0.361878,0.180939,0.444962,9.9551
sy_small,14,B(3),,0.0,100,6,2,sy-rand500,0.064,243,0.314091,0.311488,0.155744,0.44073,9.9057
sy_small,14,B(3),,0.0,100,6,2,pp-rand1,0.014,-1,0.303268,0.402483,0.201241,0.453209,9.7143
sy_small,14,B(3),,0.0,100,6,2,pp-default,0.074,-1,0.305463,0.402273,0.201136,0.453092,9.7554
sy_small,14,B(3),,0.0,100,6,2,pp-probe500,0.102,-1,0.307129,0.380909,0.190454,0.443456,9.7833
sy_small,14,B(3),,0.0,100,6,2,adam-dcor2,0.129,-1,0.33849,0.365653,0.182826,0.439922,12.0955
sy_small,14,B(3),,0.0,100,6,2,sqp-dcor2,0.17,1424,0.31557,0.379868,0.189934,0.445168,12.9434
sy_small,15,B(3),,0.0,100,6,2,sy-full,0.06,167,0.151144,0.272696,0.136348,0.421506,5.1331
sy_small,15,B(3),,0.0,100,6,2,sy-seed,0.016,167,0.151144,0.272696,0.136348,0.421506,5.1331
sy_small,15,B(3),,0.0,100,6,2,sy-rand1,0.028,304,0.148411,0.282517,0.141258,0.420863,4.9596
sy_small,15,B(3),,0.0,100,6,2,sy-rand5,0.146,378,0.149957,0.277155,0.138577,0.421436,5.0562
sy_small,15,B(3),,0.0,100,6,2,sy-rand500,0.062,236,0.146506,0.308727,0.154364,0.418562,4.9588
sy_small,15,B(3),,0.0,100,6,2,pp-rand1,0.014,-1,0.29227,0.334287,0.167143,0.42541,10.458
sy_small,15,B(3),,0.0,100,6,2,pp-default,0.08,-1,0.303519,0.307757,0.153879,0.411466,10.7377
sy_small,15,B(3),,0.0,100,6,2,pp-probe500,0.1,-1,0.30211,0.307334,0.153667,0.411281,10.7149
sy_small,15,B(3),,0.0,100,6,2,adam-dcor2,0.122,-1,0.19457,0.314315,0.157158,0.417855,6.1497
sy_small,15,B(3),,0.0,100,6,2,sqp-dcor2,0.189,1603,0.200448,0.311461,0.15573,0.416198,6.1631
sy_small,16,B(3),,0.0,100,6,2,sy-full,0.065,239,0.091495,0.332314,0.166157,0.414094,2.6701
sy_small,16,B(3),,0.0,100,6,2,sy-seed,0.023,228,0.09085,0.331373,0.165687,0.412012,2.6547
sy_small,16,B(3),,0.0,100,6,2,sy-rand1,0.043,490,0.090446,0.367308,0.183654,0.416505,2.6037
sy_small,16,B(3),,0.0,100,6,2,sy-rand5,0.158,375,0.087561,0.366706,0.183353,0.418024,2.5298
sy_small,16,B(3),,0.0,100,6,2,sy-rand500,0.071,293,0.077861,0.337253,0.168627,0.415405,2.2633
sy_small,16,B(3),,0.0,100,6,2,pp-rand1,0.013,-1,0.442652,0.363732,0.181866,0.412378,20.1054
sy_small,16,B(3),,0.0,100,6,2,pp-default,0.065,-1,0.438842,0.360911,0.180455,0.411568,19.8783
sy_small,16,B(3),,0.0,100,6,2,pp-probe500,0.103,-1,0.447607,0.359616,0.179808,0.41097,20.1622
sy_small,16,B(3),,0.0,100,6,2,adam-dcor2,0.122,-1,0.419256,0.369576,0.184788,0.40758,15.7504
sy_small,16,B(3),,0.0,100,6,2,sqp-dcor2,0.159,1357,0.346148,0.35388,0.17694,0.407843,13.2653
sy_small,17,B(3),,0.0,100,6,2,sy-full,0.062,180,0.229274,0.357172,0.178586,0.492764,7.2026
sy_small,17,B(3),,0.0,100,6,2,sy-seed,0.026,281,0.227282,0.403462,0.201731,0.510354,7.1734
sy_small,17,B(3),,0.0,100,6,2,sy-rand1,0.026,294,0.226213,0.404371,0.202185,0.500687,7.1785
sy_small,17,B(3),,0.0,100,6,2,sy-rand5,0.16,369,0.228818,0.378633,0.189316,0.506751,7.2765
sy_small,17,B(3),,0.0,100,6,2,sy-rand500,0.066,233,0.228883,0.404414,0.202207,0.500594,7.2779
sy_small,17,B(3),,0.0,100,6,2,pp-rand1,0.015,-1,0.34537,0.433043,0.216522,0.501438,16.1757
sy_small,17,B(3),,0.0,100,6,2,pp-default,0.071,-1,0.347651,0.454126,0.227063,0.514045,16.2477
sy_small,17,B(3),,0.0,100,6,2,pp-probe500,0.104,-1,0.342959,0.459206,0.229603,0.503442,16.1332
sy_small,17,B(3),,0.0,100,6,2,adam-dcor2,0.138,-1,0.247753,0.404898,0.202449,0.504057,11.5924
sy_small,17,B(3),,0.0,100,6,2,sqp-dcor2,0.148,1265,0.245141,0.441879,0.220939,0.503917,12.7767
sy_small,18,B(3),,0.0,100,6,2,sy-full,0.075,366,0.367018,0.549907,0.274953,0.450127,12.0362
sy_small,18,B(3),,0.0,100,6,2,sy-seed,0.021,222,0.370834,0.538667,0.269333,0.441111,12.2465
sy_small,18,B(3),,0.0,100,6,2,sy-rand1,0.039,391,0.36407,0.549756,0.274878,0.45004,12.1146
sy_small,18,B(3),,0.0,100,6,2,sy-rand5,0.149,330,0.366785,0.533189,0.266595,0.444493,12.0535
sy_small,18,B(3),,0.0,100,6,2,sy-rand500,0.061,216,0.374075,0.570135,0.285067,0.442572,12.4718
sy_small,18,B(3),,0.0,100,6,2,pp-rand1,0.02,-1,0.441906,0.560927,0.280463,0.437122,13.1209
sy_small,18,B(3),,0.0,100,6,2,pp-default,0.078,-1,0.443795,0.560518,0.280259,0.437344,13.1986
sy_small,18,B(3),,0.0,100,6,2,pp-probe500,0.122,-1,0.445277,0.583046,0.291523,0.443073,13.2282
sy_small,18,B(3),,0.0,100,6,2,adam-dcor2,0.113,-1,0.4497,0.592476,0.296238,0.443941,14.771
sy_small,18,B(3),,0.0,100,6,2,sqp-dcor2,0.154,1328,0.455254,0.555749,0.277875,0.447981,14.6679
sy_small,19,B(3),,0.0,100,6,2,sy-full,0.072,312,0.002486,0.294124,0.147062,0.429029,0.0849
sy_small,19,B(3),,0.0,100,6,2,sy-seed,0.047,469,0.000562,0.291867,0.145934,0.429591,0.0183
sy_small,19,B(3),,0.0,100,6,2,sy-rand1,0.044,421,0.006535,0.319424,0.159712,0.427909,0.1974
sy_small,19,B(3),,0.0,100,6,2,sy-rand5,0.166,314,0.003008,0.275857,0.137928,0.432025,0.0968
sy_small,19,B(3),,0.0,100,6,2,sy-rand500,0.072,309,0.002683,0.286966,0.143483,0.430633,0.0947
sy_small,19,B(3),,0.0,100,6,2,pp-rand1,0.015,-1,0.280999,0.33331,0.166655,0.415694,10.3451
sy_small,19,B(3),,0.0,100,6,2,pp-default,0.065,-1,0.280999,0.33331,0.166655,0.415694,10.3451
sy_small,19,B(3),,0.0,100,6,2,pp-probe500,0.102,-1,0.280999,0.33331,0.166655,0.415694,10.3451
sy_small,19,B(3),,0.0,100,6,2,adam-dcor2,0.123,-1,0.207934,0.338937,0.169469,0.418989,6.7558
sy_small,19,B(3),,0.0,100,6,2,sqp-dcor2,0.178,1495,0.247231,0.344677,0.172339,0.419615,8.8886
sy_small,0,C(1),,0.0,100,6,1,sy-full,0.06,126,0.197777,0.267601,0.267601,0.559616,11.407
sy_small,0,C(1),,0.0,100,6,1,sy-seed,0.01,89,0.198613,0.267617,0.267617,0.55968,11.4559
sy_small,0,C(1),,0.0,100,6,1,sy-rand1,0.016,149,0.198774,0.267616,0.267616,0.559648,11.4653
sy_small,0,C(1),,0.0,100,6,1,sy-rand5,0.074,183,0.199215,0.267602,0.267602,0.559637,11.491
sy_small,0,C(1),,0.0,100,6,1,sy-rand500,0.053,96,0.199599,0.267589,0.267589,0.559749,11.5135
sy_small,0,C(1),,0.0,100,6,1,pp-rand1,0.007,-1,0.256633,0.269431,0.269431,0.560605,14.8704
sy_small,0,C(1),,0.0,100,6,1,pp-default,0.033,-1,0.271648,0.269442,0.269442,0.55962,15.7624
sy_small,0,C(1),,0.0,100,6,1,pp-probe500,0.059,-1,0.255182,0.269451,0.269451,0.560486,14.7844
sy_small,0,C(1),,0.0,100,6,1,adam-dcor2,0.071,-1,0.273601,0.269433,0.269433,0.559492,15.8787
sy_small,0,C(1),,0.0,100,6,1,sqp-dcor2,0.044,510,0.272713,0.269445,0.269445,0.559711,15.8257
sy_small,1,C(1),,0.0,100,6,1,sy-full,0.053,88,0.150906,0.339804,0.339804,0.893016,8.6795
sy_small,1,C(1),,0.0,100,6,1,sy-seed,0.013,126,0.150275,0.340182,0.340182,0.893173,8.6429
sy_small,1,C(1),,0.0,100,6,1,sy-rand1,0.012,110,0.151896,0.340109,0.340109,0.892947,8.7368
sy_small,1,C(1),,0.0,100,6,1,sy-rand5,0.057,125,0.147148,0.339612,0.339612,0.89305,8.4617
sy_small,1,C(1),,0.0,100,6,1,sy-rand500,0.051,103,0.146264,0.33979,0.33979,0.893159,8.4105
sy_small,1,C(1),,0.0,100,6,1,pp-rand1,0.007,-1,0.247382,0.34626,0.34626,0.884279,14.3226
sy_small,1,C(1),,0.0,100,6,1,pp-default,0.028,-1,0.250007,0.346311,0.346311,0.884214,14.4779
sy_small,1,C(1),,0.0,100,6,1,pp-probe500,0.046,-1,0.253353,0.346302,0.346302,0.883965,14.676
sy_small,1,C(1),,0.0,100,6,1,adam-dcor2,0.059,-1,0.250654,0.346312,0.346312,0.884014,14.5162
sy_small,1,C(1),,0.0,100,6,1,sqp-dcor2,0.026,308,0.253166,0.346298,0.346298,0.883721,14.665
sy_small,2,C(1),,0.0,100,6,1,sy-full,0.05,63,0.497874,0.361532,0.361532,0.813126,29.8595
sy_small,2,C(1),,0.0,100,6,1,sy-seed,0.008,70,0.496795,0.361439,0.361439,0.813064,29.7882
sy_small,2,C(1),,0.0,100,6,1,sy-rand1,0.013,125,0.497976,0.361472,0.361472,0.813136,29.8662
sy_small,2,C(1),,0.0,100,6,1,sy-rand5,0.059,94,0.498146,0.361436,0.361436,0.813154,29.8774
