# script: ch04_shengyin_2016_design.py
# seeds: 20260813
# replicates: accuracy block: 100 at n=100, 25 at n=500; scaling block: 5 at each p
# n_perturb: 500
# n_restarts: 5
# max_iter: 150
# scaling_block: model A part 1, n=500, p in {6, 20, 50, 100}
# methods: dCor-PP (this thesis), Sheng-Yin (SQP), SIR, OLS
# design_source: wu2021mm pp.12-13, restating Sheng & Yin (2016)
block,model,part,n,p,d,rep,method,angle,delta_m,dcor2_u,seconds
accuracy,C,2,100,6,1,38,OLS,45.0859,0.708166,0.03112,0.0
accuracy,C,2,100,6,1,39,dCor-PP (this thesis),12.8563,0.222507,0.213181,0.03
accuracy,C,2,100,6,1,39,Sheng-Yin (SQP),13.0945,0.226558,0.211917,0.052
accuracy,C,2,100,6,1,39,SIR,14.0443,0.242673,0.202521,0.0
accuracy,C,2,100,6,1,39,OLS,22.661,0.385278,0.20731,0.0
accuracy,C,2,100,6,1,40,dCor-PP (this thesis),23.3812,0.396847,0.174382,0.028
accuracy,C,2,100,6,1,40,Sheng-Yin (SQP),21.865,0.37242,0.172203,0.052
accuracy,C,2,100,6,1,40,SIR,24.1902,0.409766,0.169011,0.001
accuracy,C,2,100,6,1,40,OLS,59.6194,0.862685,0.106314,0.0
accuracy,C,2,100,6,1,41,dCor-PP (this thesis),18.0766,0.310288,0.209949,0.038
accuracy,C,2,100,6,1,41,Sheng-Yin (SQP),17.1253,0.294463,0.20911,0.057
accuracy,C,2,100,6,1,41,SIR,27.2937,0.458551,0.197055,0.0
accuracy,C,2,100,6,1,41,OLS,34.2176,0.562337,0.141136,0.0
accuracy,C,2,100,6,1,42,dCor-PP (this thesis),16.8689,0.290183,0.19173,0.035
accuracy,C,2,100,6,1,42,Sheng-Yin (SQP),19.2617,0.329884,0.189071,0.049
accuracy,C,2,100,6,1,42,SIR,13.6469,0.235938,0.172525,0.0
accuracy,C,2,100,6,1,42,OLS,73.3421,0.958033,0.024005,0.0
accuracy,C,2,100,6,1,43,dCor-PP (this thesis),7.8094,0.135879,0.13281,0.037
accuracy,C,2,100,6,1,43,Sheng-Yin (SQP),9.675,0.168059,0.132405,0.052
accuracy,C,2,100,6,1,43,SIR,12.3263,0.213479,0.121426,0.0
accuracy,C,2,100,6,1,43,OLS,38.0139,0.615853,0.079533,0.0
accuracy,C,2,100,6,1,44,dCor-PP (this thesis),15.0074,0.258943,0.18139,0.035
accuracy,C,2,100,6,1,44,Sheng-Yin (SQP),16.2947,0.280578,0.180621,0.059
accuracy,C,2,100,6,1,44,SIR,15.1009,0.260519,0.166933,0.0
accuracy,C,2,100,6,1,44,OLS,64.4651,0.902323,0.076103,0.0
accuracy,C,2,100,6,1,45,dCor-PP (this thesis),24.4198,0.413419,0.131096,0.033
accuracy,C,2,100,6,1,45,Sheng-Yin (SQP),23.5949,0.400267,0.130867,0.055
accuracy,C,2,100,6,1,45,SIR,29.0083,0.484936,0.125863,0.0
accuracy,C,2,100,6,1,45,OLS,64.9781,0.906146,0.03906,0.0
accuracy,C,2,100,6,1,46,dCor-PP (this thesis),10.486,0.181996,0.195698,0.031
accuracy,C,2,100,6,1,46,Sheng-Yin (SQP),10.2653,0.178206,0.195483,0.052
accuracy,C,2,100,6,1,46,SIR,6.5764,0.114528,0.185771,0.001
accuracy,C,2,100,6,1,46,OLS,52.1348,0.789457,0.113916,0.0
accuracy,C,2,100,6,1,47,dCor-PP (this thesis),12.9435,0.22399,0.156507,0.032
accuracy,C,2,100,6,1,47,Sheng-Yin (SQP),9.8579,0.171206,0.155274,0.052
accuracy,C,2,100,6,1,47,SIR,17.3727,0.298585,0.124849,0.001
accuracy,C,2,100,6,1,47,OLS,86.5453,0.998183,0.014848,0.0
accuracy,C,2,100,6,1,48,dCor-PP (this thesis),17.4952,0.300627,0.120569,0.031
accuracy,C,2,100,6,1,48,Sheng-Yin (SQP),17.3276,0.297835,0.120299,0.051
accuracy,C,2,100,6,1,48,SIR,18.2818,0.313691,0.103308,0.0
accuracy,C,2,100,6,1,48,OLS,62.2274,0.884804,0.046696,0.0
accuracy,C,2,100,6,1,49,dCor-PP (this thesis),12.7529,0.220746,0.142722,0.034
accuracy,C,2,100,6,1,49,Sheng-Yin (SQP),10.9259,0.189539,0.139285,0.051
accuracy,C,2,100,6,1,49,SIR,21.9581,0.373928,0.133599,0.0
accuracy,C,2,100,6,1,49,OLS,78.6567,0.980466,0.02755,0.0
accuracy,C,2,100,6,1,50,dCor-PP (this thesis),12.1964,0.211264,0.189995,0.033
accuracy,C,2,100,6,1,50,Sheng-Yin (SQP),8.524,0.148223,0.185322,0.051
accuracy,C,2,100,6,1,50,SIR,17.2122,0.295911,0.17824,0.0
accuracy,C,2,100,6,1,50,OLS,63.0454,0.891366,0.052869,0.0
accuracy,C,2,100,6,1,51,dCor-PP (this thesis),18.7335,0.321166,0.130212,0.03
accuracy,C,2,100,6,1,51,Sheng-Yin (SQP),21.1935,0.361519,0.129801,0.049
accuracy,C,2,100,6,1,51,SIR,27.3711,0.459751,0.122746,0.0
accuracy,C,2,100,6,1,51,OLS,86.522,0.998158,0.049455,0.0
accuracy,C,2,100,6,1,52,dCor-PP (this thesis),19.9037,0.34044,0.194062,0.034
accuracy,C,2,100,6,1,52,Sheng-Yin (SQP),28.4056,0.475711,0.190157,0.052
accuracy,C,2,100,6,1,52,SIR,13.3403,0.230733,0.181668,0.001
accuracy,C,2,100,6,1,52,OLS,82.6919,0.991876,0.069655,0.0
accuracy,C,2,100,6,1,53,dCor-PP (this thesis),22.8749,0.388721,0.128727,0.029
accuracy,C,2,100,6,1,53,Sheng-Yin (SQP),20.9141,0.356968,0.128557,0.051
accuracy,C,2,100,6,1,53,SIR,20.5612,0.351207,0.115438,0.0
accuracy,C,2,100,6,1,53,OLS,57.6678,0.844962,0.083877,0.0
accuracy,C,2,100,6,1,54,dCor-PP (this thesis),8.2443,0.143394,0.167062,0.03
accuracy,C,2,100,6,1,54,Sheng-Yin (SQP),5.0842,0.088619,0.165217,0.05
accuracy,C,2,100,6,1,54,SIR,16.4124,0.282549,0.15724,0.0
accuracy,C,2,100,6,1,54,OLS,68.2462,0.928785,0.016492,0.0
accuracy,C,2,100,6,1,55,dCor-PP (this thesis),19.6937,0.336991,0.21351,0.033
accuracy,C,2,100,6,1,55,Sheng-Yin (SQP),17.1556,0.294967,0.212501,0.05
accuracy,C,2,100,6,1,55,SIR,15.8902,0.273795,0.202277,0.0
accuracy,C,2,100,6,1,55,OLS,40.3629,0.647626,0.134156,0.0
accuracy,C,2,100,6,1,56,dCor-PP (this thesis),21.9973,0.374563,0.12755,0.028
accuracy,C,2,100,6,1,56,Sheng-Yin (SQP),23.4716,0.398294,0.126767,0.052
accuracy,C,2,100,6,1,56,SIR,18.7814,0.321959,0.113341,0.001
accuracy,C,2,100,6,1,56,OLS,38.1272,0.61741,0.070739,0.0
accuracy,C,2,100,6,1,57,dCor-PP (this thesis),29.3183,0.489661,0.165592,0.03
accuracy,C,2,100,6,1,57,Sheng-Yin (SQP),29.5238,0.492785,0.165579,0.054
accuracy,C,2,100,6,1,57,SIR,19.8677,0.33985,0.146479,0.001
accuracy,C,2,100,6,1,57,OLS,84.426,0.995272,0.041791,0.0
accuracy,C,2,100,6,1,58,dCor-PP (this thesis),18.5878,0.318757,0.16677,0.035
accuracy,C,2,100,6,1,58,Sheng-Yin (SQP),15.4364,0.266168,0.165422,0.052
accuracy,C,2,100,6,1,58,SIR,9.7272,0.168957,0.161948,0.0
accuracy,C,2,100,6,1,58,OLS,80.7252,0.986927,0.007593,0.001
accuracy,C,2,100,6,1,59,dCor-PP (this thesis),9.0802,0.157816,0.220297,0.034
accuracy,C,2,100,6,1,59,Sheng-Yin (SQP),6.1671,0.107429,0.218644,0.051
accuracy,C,2,100,6,1,59,SIR,6.4299,0.111988,0.213231,0.0
accuracy,C,2,100,6,1,59,OLS,41.3844,0.661108,0.161859,0.0
accuracy,C,2,100,6,1,60,dCor-PP (this thesis),15.2197,0.262521,0.132295,0.03
accuracy,C,2,100,6,1,60,Sheng-Yin (SQP),24.1095,0.408482,0.128427,0.05
accuracy,C,2,100,6,1,60,SIR,20.8062,0.355208,0.128922,0.0
accuracy,C,2,100,6,1,60,OLS,70.1912,0.940829,0.061803,0.0
accuracy,C,2,100,6,1,61,dCor-PP (this thesis),12.0301,0.208426,0.192761,0.033
accuracy,C,2,100,6,1,61,Sheng-Yin (SQP),14.0617,0.242966,0.190888,0.053
accuracy,C,2,100,6,1,61,SIR,19.2011,0.328885,0.18591,0.0
accuracy,C,2,100,6,1,61,OLS,88.2712,0.999545,0.024616,0.0
accuracy,C,2,100,6,1,62,dCor-PP (this thesis),34.3406,0.564111,0.148324,0.029
accuracy,C,2,100,6,1,62,Sheng-Yin (SQP),38.8721,0.627584,0.14742,0.066
accuracy,C,2,100,6,1,62,SIR,17.9744,0.308591,0.137227,0.0
accuracy,C,2,100,6,1,62,OLS,80.5499,0.986429,0.07484,0.0
accuracy,C,2,100,6,1,63,dCor-PP (this thesis),14.9697,0.258308,0.155418,0.028
accuracy,C,2,100,6,1,63,Sheng-Yin (SQP),18.0756,0.310272,0.155001,0.05
accuracy,C,2,100,6,1,63,SIR,19.4128,0.332373,0.126306,0.0
accuracy,C,2,100,6,1,63,OLS,33.2336,0.548053,0.070591,0.0
accuracy,C,2,100,6,1,64,dCor-PP (this thesis),11.441,0.198359,0.190449,0.028
accuracy,C,2,100,6,1,64,Sheng-Yin (SQP),11.2254,0.19467,0.190257,0.053
accuracy,C,2,100,6,1,64,SIR,27.1532,0.456372,0.152776,0.0
accuracy,C,2,100,6,1,64,OLS,34.0506,0.559925,0.13327,0.0
accuracy,C,2,100,6,1,65,dCor-PP (this thesis),23.1422,0.393014,0.157482,0.028
accuracy,C,2,100,6,1,65,Sheng-Yin (SQP),23.4948,0.398666,0.156621,0.053
accuracy,C,2,100,6,1,65,SIR,19.1382,0.327848,0.146496,0.0
accuracy,C,2,100,6,1,65,OLS,63.2454,0.892943,0.066521,0.0
accuracy,C,2,100,6,1,66,dCor-PP (this thesis),18.9878,0.325366,0.158134,0.034
accuracy,C,2,100,6,1,66,Sheng-Yin (SQP),18.9055,0.324008,0.156883,0.049
accuracy,C,2,100,6,1,66,SIR,19.3404,0.33118,0.135086,0.001
accuracy,C,2,100,6,1,66,OLS,52.0247,0.788276,0.059488,0.0
accuracy,C,2,100,6,1,67,dCor-PP (this thesis),23.9482,0.405911,0.139634,0.035
accuracy,C,2,100,6,1,67,Sheng-Yin (SQP),24.8241,0.419834,0.13945,0.055
accuracy,C,2,100,6,1,67,SIR,17.9797,0.30868,0.126259,0.0
accuracy,C,2,100,6,1,67,OLS,79.854,0.984362,0.057536,0.001
accuracy,C,2,100,6,1,68,dCor-PP (this thesis),27.3882,0.460017,0.11904,0.031
accuracy,C,2,100,6,1,68,Sheng-Yin (SQP),30.1001,0.501512,0.11866,0.059
accuracy,C,2,100,6,1,68,SIR,28.3409,0.474717,0.114449,0.001
accuracy,C,2,100,6,1,68,OLS,71.4051,0.947797,0.066612,0.0
accuracy,C,2,100,6,1,69,dCor-PP (this thesis),14.8393,0.256109,0.205206,0.034
accuracy,C,2,100,6,1,69,Sheng-Yin (SQP),15.2469,0.262979,0.204306,0.049
accuracy,C,2,100,6,1,69,SIR,8.409,0.146239,0.194753,0.0
accuracy,C,2,100,6,1,69,OLS,80.2544,0.985569,0.036624,0.0
accuracy,C,2,100,6,1,70,dCor-PP (this thesis),12.6982,0.219815,0.218669,0.03
accuracy,C,2,100,6,1,70,Sheng-Yin (SQP),10.7434,0.186411,0.216732,0.056
accuracy,C,2,100,6,1,70,SIR,9.962,0.172995,0.198998,0.0
accuracy,C,2,100,6,1,70,OLS,29.5344,0.492946,0.171121,0.0
accuracy,C,2,100,6,1,71,dCor-PP (this thesis),19.723,0.337473,0.184184,0.031
accuracy,C,2,100,6,1,71,Sheng-Yin (SQP),16.3647,0.281751,0.183415,0.048
accuracy,C,2,100,6,1,71,SIR,26.7858,0.450656,0.145064,0.0
accuracy,C,2,100,6,1,71,OLS,71.8795,0.950404,0.073882,0.0
accuracy,C,2,100,6,1,72,dCor-PP (this thesis),11.568,0.20053,0.208866,0.033
accuracy,C,2,100,6,1,72,Sheng-Yin (SQP),8.2576,0.143623,0.208018,0.054
accuracy,C,2,100,6,1,72,SIR,12.9152,0.223509,0.172162,0.001
accuracy,C,2,100,6,1,72,OLS,39.5916,0.637311,0.157743,0.0
accuracy,C,2,100,6,1,73,dCor-PP (this thesis),12.9812,0.224631,0.128872,0.028
accuracy,C,2,100,6,1,73,Sheng-Yin (SQP),16.2164,0.279266,0.128091,0.052
accuracy,C,2,100,6,1,73,SIR,33.4984,0.551913,0.102338,0.0
accuracy,C,2,100,6,1,73,OLS,58.8412,0.855737,0.043576,0.0
accuracy,C,2,100,6,1,74,dCor-PP (this thesis),26.1509,0.440737,0.252038,0.025
accuracy,C,2,100,6,1,74,Sheng-Yin (SQP),19.399,0.332145,0.249651,0.053
accuracy,C,2,100,6,1,74,SIR,15.1203,0.260846,0.229898,0.0
accuracy,C,2,100,6,1,74,OLS,59.2411,0.859327,0.158224,0.0
accuracy,C,2,100,6,1,75,dCor-PP (this thesis),9.9877,0.173437,0.156664,0.028
accuracy,C,2,100,6,1,75,Sheng-Yin (SQP),13.9237,0.240629,0.153898,0.049
accuracy,C,2,100,6,1,75,SIR,21.3852,0.364637,0.13353,0.0
accuracy,C,2,100,6,1,75,OLS,43.7696,0.69176,0.075845,0.0
accuracy,C,2,100,6,1,76,dCor-PP (this thesis),15.2975,0.263831,0.134945,0.027
accuracy,C,2,100,6,1,76,Sheng-Yin (SQP),16.7188,0.287674,0.134577,0.049
accuracy,C,2,100,6,1,76,SIR,17.8924,0.307231,0.13118,0.0
accuracy,C,2,100,6,1,76,OLS,65.5691,0.910461,0.065161,0.0
accuracy,C,2,100,6,1,77,dCor-PP (this thesis),25.1053,0.424283,0.17984,0.033
accuracy,C,2,100,6,1,77,Sheng-Yin (SQP),23.9548,0.406016,0.178617,0.054
accuracy,C,2,100,6,1,77,SIR,11.5456,0.200148,0.163954,0.0
accuracy,C,2,100,6,1,77,OLS,41.8068,0.666621,0.129745,0.0
accuracy,C,2,100,6,1,78,dCor-PP (this thesis),21.6633,0.369152,0.196444,0.029
accuracy,C,2,100,6,1,78,Sheng-Yin (SQP),27.3301,0.459117,0.194621,0.049
accuracy,C,2,100,6,1,78,SIR,23.7222,0.402303,0.190289,0.0
accuracy,C,2,100,6,1,78,OLS,40.8788,0.654461,0.143352,0.0
accuracy,C,2,100,6,1,79,dCor-PP (this thesis),27.989,0.469302,0.21518,0.03
accuracy,C,2,100,6,1,79,Sheng-Yin (SQP),33.3645,0.549963,0.214442,0.053
accuracy,C,2,100,6,1,79,SIR,9.4625,0.164402,0.19241,0.0
accuracy,C,2,100,6,1,79,OLS,74.3253,0.962811,0.125397,0.0
accuracy,C,2,100,6,1,80,dCor-PP (this thesis),28.1966,0.472498,0.133714,0.031
accuracy,C,2,100,6,1,80,Sheng-Yin (SQP),27.1605,0.456485,0.132277,0.052
accuracy,C,2,100,6,1,80,SIR,26.6089,0.447897,0.114009,0.0
accuracy,C,2,100,6,1,80,OLS,77.4108,0.975958,0.009212,0.0
accuracy,C,2,100,6,1,81,dCor-PP (this thesis),19.7174,0.337381,0.188931,0.034
accuracy,C,2,100,6,1,81,Sheng-Yin (SQP),19.6071,0.335568,0.188819,0.05
accuracy,C,2,100,6,1,81,SIR,15.2728,0.263416,0.171826,0.001
accuracy,C,2,100,6,1,81,OLS,42.8726,0.68037,0.13654,0.0
accuracy,C,2,100,6,1,82,dCor-PP (this thesis),14.8552,0.256377,0.195487,0.028
accuracy,C,2,100,6,1,82,Sheng-Yin (SQP),20.3283,0.347399,0.193575,0.049
accuracy,C,2,100,6,1,82,SIR,22.9228,0.389491,0.185764,0.0
accuracy,C,2,100,6,1,82,OLS,28.0558,0.470331,0.156434,0.0
accuracy,C,2,100,6,1,83,dCor-PP (this thesis),10.6279,0.184429,0.17665,0.024
accuracy,C,2,100,6,1,83,Sheng-Yin (SQP),13.7106,0.237017,0.175483,0.051
accuracy,C,2,100,6,1,83,SIR,4.8856,0.085167,0.170448,0.0
accuracy,C,2,100,6,1,83,OLS,44.6431,0.702689,0.126155,0.0
accuracy,C,2,100,6,1,84,dCor-PP (this thesis),13.7177,0.237138,0.17078,0.031
accuracy,C,2,100,6,1,84,Sheng-Yin (SQP),18.3274,0.314446,0.169552,0.056
accuracy,C,2,100,6,1,84,SIR,19.7441,0.33782,0.165207,0.0
accuracy,C,2,100,6,1,84,OLS,34.4725,0.56601,0.111031,0.0
accuracy,C,2,100,6,1,85,dCor-PP (this thesis),20.7737,0.354678,0.18985,0.026
accuracy,C,2,100,6,1,85,Sheng-Yin (SQP),15.7957,0.272208,0.18618,0.051
accuracy,C,2,100,6,1,85,SIR,22.2947,0.379371,0.174412,0.001
accuracy,C,2,100,6,1,85,OLS,39.5328,0.63652,0.156323,0.0
accuracy,C,2,100,6,1,86,dCor-PP (this thesis),19.8416,0.339421,0.142157,0.033
accuracy,C,2,100,6,1,86,Sheng-Yin (SQP),20.7323,0.354002,0.141452,0.051
accuracy,C,2,100,6,1,86,SIR,20.9954,0.358294,0.126858,0.001
accuracy,C,2,100,6,1,86,OLS,27.063,0.454969,0.09635,0.0
accuracy,C,2,100,6,1,87,dCor-PP (this thesis),14.138,0.244259,0.16545,0.03
accuracy,C,2,100,6,1,87,Sheng-Yin (SQP),13.4689,0.232918,0.16536,0.052
accuracy,C,2,100,6,1,87,SIR,16.4496,0.283172,0.141849,0.0
accuracy,C,2,100,6,1,87,OLS,33.3172,0.549274,0.134213,0.0
accuracy,C,2,100,6,1,88,dCor-PP (this thesis),17.4606,0.300051,0.174184,0.037
accuracy,C,2,100,6,1,88,Sheng-Yin (SQP),17.3046,0.297452,0.174139,0.05
accuracy,C,2,100,6,1,88,SIR,15.4826,0.266945,0.170057,0.0
accuracy,C,2,100,6,1,88,OLS,66.798,0.919121,0.026421,0.0
accuracy,C,2,100,6,1,89,dCor-PP (this thesis),20.3194,0.347252,0.168965,0.039
accuracy,C,2,100,6,1,89,Sheng-Yin (SQP),25.0473,0.423367,0.166877,0.055
accuracy,C,2,100,6,1,89,SIR,26.792,0.450752,0.148807,0.001
accuracy,C,2,100,6,1,89,OLS,28.66,0.479611,0.105768,0.0
accuracy,C,2,100,6,1,90,dCor-PP (this thesis),21.8466,0.372123,0.18003,0.029
accuracy,C,2,100,6,1,90,Sheng-Yin (SQP),17.214,0.295942,0.178754,0.051
accuracy,C,2,100,6,1,90,SIR,18.2637,0.313391,0.152412,0.0
accuracy,C,2,100,6,1,90,OLS,33.1647,0.547048,0.144843,0.0
accuracy,C,2,100,6,1,91,dCor-PP (this thesis),11.1381,0.193174,0.166723,0.03
accuracy,C,2,100,6,1,91,Sheng-Yin (SQP),12.9696,0.224435,0.166285,0.057
accuracy,C,2,100,6,1,91,SIR,16.4703,0.283519,0.162107,0.0
accuracy,C,2,100,6,1,91,OLS,67.9032,0.92655,0.025002,0.0
accuracy,C,2,100,6,1,92,dCor-PP (this thesis),24.3722,0.412662,0.207995,0.032
accuracy,C,2,100,6,1,92,Sheng-Yin (SQP),23.0582,0.391666,0.206567,0.053
accuracy,C,2,100,6,1,92,SIR,20.7575,0.354413,0.185529,0.0
accuracy,C,2,100,6,1,92,OLS,30.7889,0.511876,0.191547,0.0
accuracy,C,2,100,6,1,93,dCor-PP (this thesis),19.9987,0.341999,0.237459,0.032
accuracy,C,2,100,6,1,93,Sheng-Yin (SQP),19.0952,0.327138,0.235624,0.052
accuracy,C,2,100,6,1,93,SIR,19.4516,0.333011,0.21741,0.0
accuracy,C,2,100,6,1,93,OLS,42.5056,0.675662,0.160924,0.0
accuracy,C,2,100,6,1,94,dCor-PP (this thesis),6.8848,0.119873,0.208048,0.035
accuracy,C,2,100,6,1,94,Sheng-Yin (SQP),4.4807,0.078124,0.205815,0.053
accuracy,C,2,100,6,1,94,SIR,14.0275,0.242388,0.183349,0.0
accuracy,C,2,100,6,1,94,OLS,21.6573,0.369054,0.169642,0.0
accuracy,C,2,100,6,1,95,dCor-PP (this thesis),22.5089,0.382827,0.139124,0.027
accuracy,C,2,100,6,1,95,Sheng-Yin (SQP),22.7455,0.386639,0.138953,0.059
accuracy,C,2,100,6,1,95,SIR,26.737,0.449896,0.12448,0.0
accuracy,C,2,100,6,1,95,OLS,82.0684,0.990433,0.003172,0.0
accuracy,C,2,100,6,1,96,dCor-PP (this thesis),29.0546,0.485643,0.121026,0.037
accuracy,C,2,100,6,1,96,Sheng-Yin (SQP),27.1391,0.456153,0.120009,0.053
accuracy,C,2,100,6,1,96,SIR,25.8368,0.435809,0.08862,0.001
accuracy,C,2,100,6,1,96,OLS,56.0379,0.829407,0.063805,0.0
accuracy,C,2,100,6,1,97,dCor-PP (this thesis),10.7219,0.186042,0.215958,0.032
accuracy,C,2,100,6,1,97,Sheng-Yin (SQP),14.2188,0.245625,0.21177,0.053
accuracy,C,2,100,6,1,97,SIR,17.8402,0.306363,0.188609,0.0
accuracy,C,2,100,6,1,97,OLS,43.0829,0.683056,0.104874,0.0
accuracy,C,2,100,6,1,98,dCor-PP (this thesis),14.7075,0.253885,0.144887,0.031
accuracy,C,2,100,6,1,98,Sheng-Yin (SQP),14.4756,0.249968,0.144166,0.052
accuracy,C,2,100,6,1,98,SIR,25.1172,0.424472,0.134698,0.0
accuracy,C,2,100,6,1,98,OLS,78.501,0.979928,0.049234,0.0
accuracy,C,2,100,6,1,99,dCor-PP (this thesis),10.6842,0.185395,0.197406,0.027
accuracy,C,2,100,6,1,99,Sheng-Yin (SQP),14.5457,0.251152,0.196171,0.052
accuracy,C,2,100,6,1,99,SIR,18.168,0.311804,0.189324,0.001
accuracy,C,2,100,6,1,99,OLS,86.2109,0.997814,0.041445,0.0
accuracy,C,2,500,20,1,0,dCor-PP (this thesis),9.1036,0.15822,0.190933,0.513
accuracy,C,2,500,20,1,0,Sheng-Yin (SQP),9.45,0.164187,0.190072,4.922
accuracy,C,2,500,20,1,0,SIR,13.0629,0.22602,0.187261,0.0
accuracy,C,2,500,20,1,0,OLS,70.5946,0.943191,0.016138,0.001
accuracy,C,2,500,20,1,1,dCor-PP (this thesis),11.9681,0.207367,0.139448,0.488
accuracy,C,2,500,20,1,1,Sheng-Yin (SQP),10.9043,0.189169,0.138955,5.694
accuracy,C,2,500,20,1,1,SIR,15.6168,0.269201,0.133185,0.0
accuracy,C,2,500,20,1,1,OLS,89.3535,0.999936,0.023563,0.0
accuracy,C,2,500,20,1,2,dCor-PP (this thesis),12.2283,0.211808,0.174916,0.491
accuracy,C,2,500,20,1,2,Sheng-Yin (SQP),13.4068,0.231863,0.174388,6.328
accuracy,C,2,500,20,1,2,SIR,16.5333,0.284573,0.168731,0.0
accuracy,C,2,500,20,1,2,OLS,74.1372,0.961919,0.027811,0.0
accuracy,C,2,500,20,1,3,dCor-PP (this thesis),17.4426,0.299749,0.150737,0.433
accuracy,C,2,500,20,1,3,Sheng-Yin (SQP),15.7924,0.272152,0.148969,5.015
accuracy,C,2,500,20,1,3,SIR,21.311,0.36343,0.143774,0.0
accuracy,C,2,500,20,1,3,OLS,60.727,0.8723,0.04837,0.0
accuracy,C,2,500,20,1,4,dCor-PP (this thesis),13.15,0.2275,0.173913,0.563
accuracy,C,2,500,20,1,4,Sheng-Yin (SQP),12.0549,0.208848,0.173378,5.166
accuracy,C,2,500,20,1,4,SIR,14.5309,0.250902,0.165139,0.001
accuracy,C,2,500,20,1,4,OLS,71.9072,0.950555,0.062889,0.0
accuracy,C,2,500,20,1,5,dCor-PP (this thesis),13.6159,0.235412,0.134678,0.504
accuracy,C,2,500,20,1,5,Sheng-Yin (SQP),14.0319,0.242461,0.134443,5.292
accuracy,C,2,500,20,1,5,SIR,19.8823,0.340089,0.12776,0.0
accuracy,C,2,500,20,1,5,OLS,82.9904,0.992526,0.015782,0.0
accuracy,C,2,500,20,1,6,dCor-PP (this thesis),10.8368,0.188012,0.175876,0.53
accuracy,C,2,500,20,1,6,Sheng-Yin (SQP),11.2914,0.1958,0.174641,5.824
accuracy,C,2,500,20,1,6,SIR,13.0101,0.225123,0.171086,0.0
accuracy,C,2,500,20,1,6,OLS,61.4476,0.87838,0.057127,0.001
accuracy,C,2,500,20,1,7,dCor-PP (this thesis),16.5323,0.284556,0.156642,0.541
accuracy,C,2,500,20,1,7,Sheng-Yin (SQP),15.4794,0.266893,0.156208,5.937
accuracy,C,2,500,20,1,7,SIR,18.0276,0.309475,0.149532,0.0
accuracy,C,2,500,20,1,7,OLS,72.5831,0.954152,0.043957,0.0
accuracy,C,2,500,20,1,8,dCor-PP (this thesis),16.0387,0.276287,0.159926,0.399
accuracy,C,2,500,20,1,8,Sheng-Yin (SQP),15.6918,0.270463,0.159499,5.799
accuracy,C,2,500,20,1,8,SIR,19.2153,0.329119,0.155441,0.001
accuracy,C,2,500,20,1,8,OLS,78.2985,0.979217,0.024579,0.0
accuracy,C,2,500,20,1,9,dCor-PP (this thesis),15.1896,0.262014,0.175311,0.458
accuracy,C,2,500,20,1,9,Sheng-Yin (SQP),14.2805,0.246668,0.174633,5.775
accuracy,C,2,500,20,1,9,SIR,15.6088,0.269068,0.169499,0.0
accuracy,C,2,500,20,1,9,OLS,69.8218,0.938624,0.047898,0.0
accuracy,C,2,500,20,1,10,dCor-PP (this thesis),14.3055,0.247093,0.161255,0.398
accuracy,C,2,500,20,1,10,Sheng-Yin (SQP),13.339,0.230712,0.160696,5.852
accuracy,C,2,500,20,1,10,SIR,17.7929,0.305578,0.153884,0.001
accuracy,C,2,500,20,1,10,OLS,73.8367,0.960472,0.029591,0.001
accuracy,C,2,500,20,1,11,dCor-PP (this thesis),12.8486,0.222376,0.154706,0.492
accuracy,C,2,500,20,1,11,Sheng-Yin (SQP),12.3364,0.213652,0.153558,5.33
accuracy,C,2,500,20,1,11,SIR,15.8172,0.27257,0.148978,0.0
accuracy,C,2,500,20,1,11,OLS,87.2345,0.998835,0.01559,0.0
accuracy,C,2,500,20,1,12,dCor-PP (this thesis),10.924,0.189507,0.167405,0.398
accuracy,C,2,500,20,1,12,Sheng-Yin (SQP),9.9267,0.172388,0.166779,5.383
accuracy,C,2,500,20,1,12,SIR,15.4566,0.266508,0.160743,0.0
accuracy,C,2,500,20,1,12,OLS,86.4186,0.998047,0.02036,0.0
accuracy,C,2,500,20,1,13,dCor-PP (this thesis),14.823,0.255834,0.151233,0.442
accuracy,C,2,500,20,1,13,Sheng-Yin (SQP),13.4133,0.231973,0.150901,6.475
accuracy,C,2,500,20,1,13,SIR,18.4927,0.317184,0.143559,0.001
accuracy,C,2,500,20,1,13,OLS,87.9572,0.999364,0.0465,0.0
accuracy,C,2,500,20,1,14,dCor-PP (this thesis),14.3513,0.247866,0.155233,0.474
accuracy,C,2,500,20,1,14,Sheng-Yin (SQP),13.9409,0.240921,0.154543,5.904
accuracy,C,2,500,20,1,14,SIR,16.2116,0.279186,0.149699,0.001
accuracy,C,2,500,20,1,14,OLS,70.3874,0.941984,0.022861,0.001
accuracy,C,2,500,20,1,15,dCor-PP (this thesis),12.3427,0.213759,0.171383,0.454
accuracy,C,2,500,20,1,15,Sheng-Yin (SQP),11.8468,0.205296,0.170674,5.454
accuracy,C,2,500,20,1,15,SIR,15.7462,0.271376,0.164884,0.001
accuracy,C,2,500,20,1,15,OLS,83.1291,0.992818,0.022142,0.0
accuracy,C,2,500,20,1,16,dCor-PP (this thesis),16.875,0.290285,0.170066,0.477
accuracy,C,2,500,20,1,16,Sheng-Yin (SQP),16.1453,0.278074,0.168528,5.41
